date,Initial Claims YoY Chg,Initial Claims - 4 Week Average YoY Chg,Continuing Claims YoY Chg,Continuing Claims - 4 Week Average YoY Chg,Insured Unemployment Rate YoY Chg
2009-05-30,67.68,67.9,117.18,117.08,2.7
2009-06-06,52.04,58.45,109.2,114.23,2.6
2009-06-13,51.79,56.82,109.81,114.11,2.6
2009-06-20,55.1,56.95,108.62,113.83,2.6
2009-06-27,51.53,56.1,112.8,113.69,2.7
2009-07-04,32.03,48.87,88.44,102.88,2.2
2009-07-11,25.81,45.79,88.16,99.82,2.2
2009-07-18,29.03,42.78,87.61,96.91,2.2
2009-07-25,35.25,42.34,88.81,93.28,2.2
2009-08-01,25.57,30.93,76.41,80.84,2.0
2009-08-08,25.57,31.45,75.81,80.5,2.0
2009-08-15,27.15,31.57,73.44,79.69,1.9
2009-08-22,26.7,29.99,74.94,78.97,2.0
2009-08-29,27.6,30.52,72.34,77.94,1.9
2009-09-05,15.53,20.91,67.79,71.2,1.9
2009-09-12,12.22,19.83,65.77,71.19,1.8
2009-09-19,10.97,18.53,64.01,70.35,1.8
2009-09-26,14.7,18.0,63.18,69.94,1.7
2009-10-03,11.04,13.89,54.33,59.21,1.6
2009-10-10,6.46,12.26,52.45,58.01,1.5
2009-10-17,10.62,11.99,50.3,56.7,1.5
2009-10-24,10.42,10.73,49.23,55.31,1.4
2009-10-31,8.75,10.15,47.76,53.63,1.4
2009-11-07,-3.21,-0.66,25.21,36.93,0.9
2009-11-14,-4.16,-1.8,22.82,35.21,0.8
2009-11-21,-8.88,-4.08,23.43,33.91,0.9
2009-11-28,-10.21,-6.31,19.7,31.94,0.7
2009-12-05,-6.75,-13.08,13.04,19.21,0.5
2009-12-12,-6.57,-13.48,10.94,17.71,0.4
2009-12-19,-10.13,-13.61,9.0,15.56,0.4
2009-12-26,-12.2,-13.92,6.58,13.7,0.3
2010-01-02,-27.5,-19.35,-2.79,2.72,0.0
2010-01-09,-25.44,-20.58,-2.61,1.13,0.0
2010-01-16,-19.4,-19.39,-4.01,-0.35,0.0
2010-01-23,-25.12,-19.26,-3.37,-1.1,0.0
2010-01-30,-21.14,-17.56,-4.27,-1.47,0.0
2010-02-06,-28.53,-24.69,-11.15,-8.99,-0.4
2010-02-13,-25.0,-25.39,-11.57,-8.96,-0.4
2010-02-20,-23.31,-24.26,-12.45,-9.31,-0.4
2010-02-27,-25.15,-24.57,-12.67,-9.5,-0.4
2010-03-06,-29.02,-26.09,-19.7,-17.17,-0.7
2010-03-13,-28.12,-26.51,-19.97,-17.45,-0.7
2010-03-20,-29.02,-27.57,-20.08,-17.56,-0.8
2010-03-27,-30.98,-28.67,-21.35,-17.93,-0.8
2010-04-03,-22.74,-24.81,-24.52,-23.53,-1.0
2010-04-10,-22.74,-24.77,-24.67,-23.55,-1.0
2010-04-17,-24.35,-24.89,-25.06,-23.64,-1.0
2010-04-24,-27.58,-25.29,-25.56,-23.55,-1.0
2010-05-01,-25.7,-24.82,-29.24,-28.08,-1.3
2010-05-08,-25.7,-25.96,-29.06,-28.23,-1.3
2010-05-15,-21.91,-25.75,-29.34,-28.35,-1.3
2010-05-22,-23.72,-25.18,-28.7,-28.2,-1.3
2010-05-29,-24.55,-24.9,-31.38,-28.74,-1.5
2010-06-05,-22.73,-22.52,-30.13,-28.85,-1.4
2010-06-12,-21.38,-22.82,-30.4,-29.17,-1.4
2010-06-19,-23.91,-23.28,-30.21,-29.59,-1.4
2010-06-26,-21.89,-23.03,-32.25,-29.86,-1.5
2010-07-03,-22.66,-18.93,-24.96,-25.36,-1.0
2010-07-10,-25.21,-20.17,-27.2,-25.86,-1.1
2010-07-17,-21.29,-19.73,-26.18,-26.16,-1.0
2010-07-24,-20.78,-19.68,-26.44,-25.98,-1.0
2010-07-31,-18.91,-18.71,-27.45,-26.6,-1.1
2010-08-07,-14.36,-15.84,-24.99,-25.32,-1.0
2010-08-14,-13.83,-14.77,-25.76,-25.79,-1.0
2010-08-21,-17.73,-14.81,-25.86,-26.21,-1.0
2010-08-28,-17.2,-15.22,-24.47,-26.04,-0.9
2010-09-04,-18.41,-14.66,-23.87,-25.36,-0.8
2010-09-11,-19.86,-16.58,-24.1,-25.13,-0.9
2010-09-18,-17.15,-16.8,-24.7,-25.02,-0.9
2010-09-25,-17.15,-17.17,-25.05,-25.35,-0.9
2010-10-02,-14.56,-13.66,-21.99,-22.47,-0.8
2010-10-09,-12.07,-12.94,-22.06,-22.83,-0.8
2010-10-16,-14.94,-13.66,-23.03,-23.29,-0.8
2010-10-23,-17.24,-14.95,-23.33,-23.72,-0.9
2010-10-30,-13.22,-14.61,-23.38,-24.07,-0.9
2010-11-06,-8.63,-10.78,-19.78,-20.9,-0.6
2010-11-13,-9.05,-11.39,-21.55,-21.69,-0.7
2010-11-20,-14.32,-12.65,-20.76,-22.2,-0.6
2010-11-27,-9.05,-13.71,-22.64,-23.17,-0.7
2010-12-04,-8.55,-12.51,-17.04,-19.05,-0.5
2010-12-11,-9.19,-12.87,-18.55,-19.6,-0.6
2010-12-18,-9.4,-12.0,-17.53,-20.11,-0.5
2010-12-25,-13.68,-13.44,-18.03,-20.26,-0.6
2011-01-01,-16.73,-14.26,-18.72,-16.37,-0.6
2011-01-08,-12.5,-13.79,-18.54,-17.17,-0.6
2011-01-15,-15.12,-13.95,-17.14,-17.89,-0.5
2011-01-22,-10.08,-11.79,-18.14,-18.73,-0.6
2011-01-29,-15.32,-11.43,-18.95,-18.79,-0.6
2011-02-05,-17.62,-13.07,-17.39,-18.04,-0.6
2011-02-12,-12.91,-12.87,-19.26,-18.75,-0.6
2011-02-19,-19.26,-15.54,-19.64,-19.3,-0.7
2011-02-26,-21.11,-17.34,-19.89,-19.7,-0.7
2011-03-05,-9.8,-13.98,-19.19,-19.47,-0.6
2011-03-12,-11.98,-15.1,-19.19,-19.83,-0.6
2011-03-19,-11.33,-14.41,-19.62,-20.19,-0.6
2011-03-26,-13.07,-13.66,-19.32,-20.42,-0.6
2011-04-02,-12.03,-14.45,-19.91,-20.44,-0.7
2011-04-09,-7.35,-13.81,-20.02,-20.55,-0.7
2011-04-16,-10.47,-14.07,-20.75,-20.74,-0.7
2011-04-23,-6.01,-12.85,-19.06,-20.58,-0.7
2011-04-30,4.23,-8.96,-18.25,-20.17,-0.6
2011-05-07,-5.02,-6.45,-16.82,-18.98,-0.5
2011-05-14,-9.61,-5.8,-16.96,-18.64,-0.5
2011-05-21,-7.64,-5.74,-16.56,-18.62,-0.5
2011-05-28,-8.73,-8.45,-18.12,-19.19,-0.5
2011-06-04,-8.84,-8.9,-16.37,-17.86,-0.5
2011-06-11,-10.99,-8.96,-16.46,-18.05,-0.5
2011-06-18,-10.34,-9.34,-16.32,-18.31,-0.5
2011-06-25,-9.27,-9.17,-17.06,-18.36,-0.5
2011-07-02,-12.18,-9.45,-16.43,-17.05,-0.5
2011-07-09,-14.29,-9.72,-16.63,-17.17,-0.5
2011-07-16,-11.76,-9.5,-16.41,-17.27,-0.5
2011-07-23,-13.66,-10.04,-16.25,-17.15,-0.5
2011-07-30,-14.71,-10.69,-17.71,-17.47,-0.6
2011-08-06,-13.28,-13.58,-17.74,-16.73,-0.7
2011-08-13,-12.42,-14.16,-17.56,-16.82,-0.6
2011-08-20,-11.13,-13.95,-17.61,-16.97,-0.6
2011-08-27,-12.42,-13.79,-17.43,-16.7,-0.6
2011-09-03,-9.8,-9.21,-15.17,-16.55,-0.5
2011-09-10,-6.54,-8.1,-15.19,-16.32,-0.5
2011-09-17,-8.06,-7.72,-15.44,-16.14,-0.5
2011-09-24,-11.55,-7.88,-16.34,-16.23,-0.6
2011-10-01,-10.6,-7.05,-14.58,-14.37,-0.5
2011-10-08,-9.49,-8.11,-13.79,-14.52,-0.4
2011-10-15,-12.8,-9.62,-14.42,-14.77,-0.5
2011-10-22,-11.04,-9.79,-14.53,-14.81,-0.5
2011-10-29,-11.92,-10.12,-15.04,-14.93,-0.5
2011-11-05,-9.26,-6.8,-12.51,-12.51,-0.4
2011-11-12,-11.34,-7.51,-10.73,-12.67,-0.4
2011-11-19,-10.88,-8.56,-9.2,-12.44,-0.3
2011-11-26,-8.1,-8.68,-12.77,-12.94,-0.5
2011-12-03,-4.21,-7.67,-12.06,-10.96,-0.4
2011-12-10,-8.91,-8.57,-13.33,-11.77,-0.4
2011-12-17,-8.91,-9.58,-12.23,-12.7,-0.4
2011-12-24,-4.46,-10.23,-12.55,-12.8,-0.4
2011-12-31,-6.93,-10.89,-12.77,-12.98,-0.4
2012-01-07,-6.9,-7.32,-11.99,-3.22,-0.4
2012-01-14,-12.62,-10.63,-9.67,-7.06,-0.3
2012-01-21,-9.29,-11.97,-12.04,-11.32,-0.4
2012-01-28,-11.43,-12.2,-11.14,-12.04,-0.4
2012-02-04,-4.42,-7.35,-10.97,-10.53,-0.3
2012-02-11,-6.23,-7.72,-11.74,-11.5,-0.3
2012-02-18,-6.75,-9.09,-11.21,-11.74,-0.3
2012-02-25,-5.19,-9.53,-10.95,-12.15,-0.3
2012-03-03,-6.02,-10.1,-10.59,-10.35,-0.3
2012-03-10,-7.52,-9.61,-10.97,-10.41,-0.4
2012-03-17,-7.77,-9.05,-11.26,-10.68,-0.4
2012-03-24,-9.02,-9.17,-11.42,-11.05,-0.4
2012-03-31,-10.28,-10.22,-12.75,-11.59,-0.4
2012-04-07,-17.31,-13.58,-13.28,-11.98,-0.5
2012-04-14,-18.59,-12.82,-12.49,-11.9,-0.5
2012-04-21,-17.31,-11.42,-13.51,-12.03,-0.5
2012-04-28,-20.51,-10.6,-14.03,-11.96,-0.5
2012-05-05,-10.77,-10.47,-10.78,-11.94,-0.4
2012-05-12,-11.72,-11.18,-10.57,-12.08,-0.4
2012-05-19,-11.24,-12.13,-11.45,-12.18,-0.4
2012-05-26,-8.85,-11.6,-10.11,-11.81,-0.4
2012-06-02,-10.45,-10.46,-10.54,-11.05,-0.4
2012-06-09,-9.03,-9.62,-10.11,-10.99,-0.4
2012-06-16,-8.79,-8.85,-10.65,-10.84,-0.4
2012-06-23,-9.74,-8.91,-10.59,-11.02,-0.4
2012-06-30,-11.64,-9.21,-11.16,-11.17,-0.4
2012-07-07,-11.33,-9.06,-9.85,-10.82,-0.3
2012-07-14,-3.94,-8.69,-10.04,-10.92,-0.3
2012-07-21,-9.36,-9.42,-10.5,-11.16,-0.3
2012-07-28,-8.37,-9.42,-9.9,-11.11,-0.3
2012-08-04,-9.29,-8.36,-11.31,-11.12,-0.4
2012-08-11,-9.78,-9.65,-11.47,-11.19,-0.4
2012-08-18,-8.07,-9.16,-11.2,-11.09,-0.4
2012-08-25,-7.82,-8.85,-10.8,-11.03,-0.4
2012-09-01,-8.62,-10.65,-10.25,-11.5,-0.3
2012-09-08,-3.2,-9.22,-10.66,-11.39,-0.3
2012-09-15,-3.45,-8.26,-10.55,-11.32,-0.3
2012-09-22,-7.14,-8.26,-10.76,-11.41,-0.3
2012-09-29,-7.39,-7.96,-10.74,-11.53,-0.3
2012-10-06,-12.28,-6.97,-10.39,-10.69,-0.3
2012-10-13,-3.26,-7.34,-10.2,-10.78,-0.3
2012-10-20,-6.27,-7.53,-10.66,-10.94,-0.3
2012-10-27,-8.77,-8.28,-12.35,-11.52,-0.4
2012-11-03,-8.06,-4.37,-6.24,-9.8,-0.2
2012-11-10,12.34,-0.51,-6.35,-9.38,-0.2
2012-11-17,2.27,1.54,-7.43,-9.1,-0.2
2012-11-24,-2.27,3.08,-9.58,-8.93,-0.3
2012-12-01,-0.27,7.81,-10.4,-7.99,-0.3
2012-12-08,-9.57,0.73,-9.45,-8.93,-0.3
2012-12-15,-5.32,-2.6,-10.85,-9.96,-0.3
2012-12-22,-3.72,-4.34,-9.67,-10.15,-0.3
2012-12-29,-3.72,-5.21,-12.31,-10.62,-0.4
2013-01-05,-2.42,-2.12,-8.89,-2.67,-0.3
2013-01-12,-7.53,-3.71,-10.02,-6.14,-0.3
2013-01-19,-8.87,-6.82,-9.15,-9.31,-0.3
2013-01-26,-1.61,-6.55,-9.15,-9.23,-0.3
2013-02-02,-1.1,-2.96,-9.35,-7.9,-0.3
2013-02-09,-4.93,-2.75,-9.17,-8.09,-0.3
2013-02-16,-0.82,-1.17,-10.5,-8.85,-0.3
2013-02-23,-6.3,-2.82,-10.29,-9.55,-0.3
2013-03-02,-5.03,-4.6,-8.37,-8.61,-0.3
2013-03-09,-4.19,-4.87,-7.97,-9.03,-0.2
2013-03-16,-4.19,-6.17,-7.85,-9.09,-0.2
2013-03-23,0.0,-5.08,-7.3,-9.07,-0.2
2013-03-30,4.75,-2.67,-6.27,-8.55,-0.2
2013-04-06,-3.49,-6.02,-6.67,-7.99,-0.2
2013-04-13,-4.3,-5.17,-8.25,-8.02,-0.3
2013-04-20,-7.8,-6.16,-8.16,-8.16,-0.3
2013-04-27,-11.02,-9.04,-7.8,-8.47,-0.2
2013-05-04,-12.07,-8.63,-9.22,-8.86,-0.2
2013-05-11,-5.51,-8.37,-11.22,-9.23,-0.3
2013-05-18,-9.97,-8.37,-9.88,-9.28,-0.3
2013-05-25,-7.35,-6.89,-10.12,-9.49,-0.3
2013-06-01,-6.99,-7.7,-9.23,-9.7,-0.3
2013-06-08,-9.41,-9.22,-9.08,-9.48,-0.3
2013-06-15,-5.11,-8.56,-9.32,-9.66,-0.3
2013-06-22,-6.72,-8.95,-10.35,-10.03,-0.3
2013-06-29,-8.6,-9.35,-9.11,-10.0,-0.3
2013-07-06,-5.65,-6.64,-6.01,-8.69,-0.2
2013-07-13,-7.53,-7.25,-9.09,-8.58,-0.3
2013-07-20,-4.57,-6.71,-11.02,-8.69,-0.3
2013-07-27,-10.22,-7.11,-9.12,-8.64,-0.3
2013-08-03,-10.08,-8.1,-11.35,-9.93,-0.3
2013-08-10,-13.26,-9.24,-10.06,-10.11,-0.3
2013-08-17,-9.81,-10.25,-10.63,-9.95,-0.3
2013-08-24,-10.88,-10.11,-11.65,-10.53,-0.3
2013-08-31,-13.79,-11.05,-14.51,-11.32,-0.4
2013-09-07,-20.21,-15.41,-14.72,-12.7,-0.4
2013-09-14,-14.1,-16.51,-13.48,-13.49,-0.4
2013-09-21,-16.49,-17.95,-10.73,-13.34,-0.3
2013-09-28,-15.16,-18.34,-11.03,-12.55,-0.3
2013-10-05,1.1,-10.18,-9.12,-10.8,-0.3
2013-10-12,1.1,-7.12,-9.25,-10.32,-0.3
2013-10-19,-3.57,-4.61,-9.0,-10.48,-0.3
2013-10-26,-4.67,-2.71,-9.18,-10.61,-0.3
2013-11-02,-11.86,-12.27,-11.55,-12.38,-0.3
2013-11-09,-12.37,-14.02,-9.94,-12.38,-0.3
2013-11-16,-14.69,-15.26,-12.65,-13.1,-0.3
2013-11-23,-18.56,-17.2,-13.39,-13.96,-0.3
2013-11-30,-19.59,-19.07,-13.55,-14.45,-0.3
2013-12-07,-2.21,-7.54,-7.52,-11.02,-0.2
2013-12-14,0.55,-5.21,-7.16,-10.5,-0.2
2013-12-21,-7.73,-3.94,-9.43,-10.36,-0.2
2013-12-28,-8.29,-2.54,-10.23,-10.36,-0.2
2014-01-04,-12.02,-4.25,-7.49,-8.67,-0.2
2014-01-11,-13.11,-7.51,-7.36,-8.63,-0.2
2014-01-18,-10.66,-8.0,-9.27,-8.51,-0.2
2014-01-25,-7.1,-7.44,-9.18,-8.17,-0.2
2014-02-01,-3.22,-6.8,-6.28,-6.37,-0.2
2014-02-08,-1.46,-5.45,-6.05,-6.76,-0.2
2014-02-15,-2.92,-5.1,-5.98,-6.64,-0.2
2014-02-22,-0.29,-5.03,-7.23,-6.87,-0.2
2014-03-01,-14.93,-6.34,-9.51,-6.96,-0.3
2014-03-08,-14.13,-7.4,-8.57,-7.32,-0.2
2014-03-15,-14.4,-8.17,-10.26,-8.11,-0.3
2014-03-22,-16.53,-10.15,-9.09,-8.3,-0.3
2014-03-29,-12.0,-9.37,-11.4,-8.78,-0.3
2014-04-05,-6.04,-8.21,-10.17,-9.4,-0.3
2014-04-12,-6.95,-9.14,-11.81,-10.09,-0.4
2014-04-19,-1.21,-8.14,-8.95,-10.36,-0.3
2014-04-26,4.23,-7.06,-10.92,-10.54,-0.3
2014-05-03,-7.93,-6.18,-10.29,-9.9,-0.2
2014-05-10,-14.16,-6.54,-10.66,-9.81,-0.3
2014-05-17,-8.22,-6.76,-11.79,-10.72,-0.3
2014-05-24,-13.6,-9.63,-12.15,-11.23,-0.3
2014-05-31,-11.61,-10.57,-12.32,-11.74,-0.3
2014-06-07,-6.76,-8.64,-13.49,-11.89,-0.3
2014-06-14,-7.65,-9.37,-13.59,-12.41,-0.3
2014-06-21,-7.35,-8.64,-13.99,-12.94,-0.3
2014-06-28,-9.41,-8.93,-14.12,-13.46,-0.3
2014-07-05,-9.58,-10.48,-15.61,-14.77,-0.4
2014-07-12,-7.78,-10.91,-16.01,-15.32,-0.4
2014-07-19,-11.98,-12.43,-15.55,-15.66,-0.4
2014-07-26,-9.28,-12.79,-16.15,-16.12,-0.4
2014-08-02,-9.23,-9.64,-10.88,-13.68,-0.3
2014-08-09,-4.92,-9.56,-11.66,-13.85,-0.3
2014-08-16,-6.77,-8.89,-11.34,-14.06,-0.3
2014-08-23,-7.69,-9.11,-12.54,-14.41,-0.3
2014-08-30,-6.77,-8.51,-12.43,-14.79,-0.3
2014-09-06,-3.76,-3.42,-16.71,-14.2,-0.4
2014-09-13,-9.72,-4.62,-16.27,-14.65,-0.4
2014-09-20,-7.52,-5.02,-16.88,-14.96,-0.4
2014-09-27,-9.09,-6.05,-17.56,-15.47,-0.5
2014-10-04,-15.56,-18.69,-16.6,-16.51,-0.4
2014-10-11,-19.02,-19.18,-17.7,-16.99,-0.4
2014-10-18,-16.43,-19.53,-16.74,-17.07,-0.4
2014-10-25,-16.14,-19.46,-17.8,-17.25,-0.4
2014-11-01,-10.26,-12.09,-13.25,-14.89,-0.4
2014-11-08,-6.73,-11.32,-15.1,-15.11,-0.4
2014-11-15,-6.09,-11.09,-16.27,-15.87,-0.4
2014-11-22,-2.88,-10.16,-14.92,-16.02,-0.4
2014-11-29,-6.73,-9.31,-11.54,-15.59,-0.3
2014-12-06,-12.35,-14.88,-15.18,-16.0,-0.4
2014-12-13,-13.86,-15.39,-15.25,-15.75,-0.4
2014-12-20,-16.87,-17.34,-16.71,-16.2,-0.4
2014-12-27,-14.16,-17.77,-13.72,-16.74,-0.4
2015-01-03,-13.53,-12.7,-16.46,-17.27,-0.4
2015-01-10,-10.59,-11.32,-15.79,-17.09,-0.4
2015-01-17,-12.35,-9.64,-18.04,-17.1,-0.4
2015-01-24,-23.24,-11.48,-18.07,-17.86,-0.4
2015-01-31,-17.35,-12.47,-19.4,-18.59,-0.5
2015-02-07,-12.61,-15.14,-16.97,-18.28,-0.4
2015-02-14,-16.42,-16.11,-17.85,-18.43,-0.5
2015-02-21,-10.56,-12.83,-17.07,-18.38,-0.4
2015-02-28,-7.04,-10.14,-16.51,-17.85,-0.4
2015-03-07,-11.21,-6.69,-13.48,-15.58,-0.3
2015-03-14,-12.12,-6.3,-13.48,-15.2,-0.3
2015-03-21,-13.94,-7.93,-15.5,-15.52,-0.4
2015-03-28,-18.48,-11.66,-16.53,-16.23,-0.4
2015-04-04,-18.26,-12.86,-16.03,-15.31,-0.4
2015-04-11,-13.62,-12.24,-14.3,-15.68,-0.4
2015-04-18,-14.49,-11.39,-15.81,-15.93,-0.4
2015-04-25,-22.03,-11.39,-16.73,-16.15,-0.4
2015-05-02,-14.42,-9.24,-14.39,-14.3,-0.3
2015-05-09,-13.14,-11.41,-14.69,-14.93,-0.3
2015-05-16,-11.54,-12.94,-14.5,-15.13,-0.3
2015-05-23,-9.94,-11.98,-15.34,-15.3,-0.3
2015-05-30,-11.86,-11.33,-13.14,-14.99,-0.3
2015-06-06,-9.74,-11.48,-12.76,-12.72,-0.3
2015-06-13,-12.66,-12.04,-12.06,-12.62,-0.3
2015-06-20,-11.36,-12.68,-12.18,-12.34,-0.3
2015-06-27,-10.71,-12.68,-10.35,-12.17,-0.3
2015-07-04,-3.63,-8.12,-11.53,-10.42,-0.2
2015-07-11,-5.94,-6.79,-11.81,-10.83,-0.2
2015-07-18,-12.54,-7.46,-10.18,-10.82,-0.2
2015-07-25,-11.22,-7.95,-10.74,-11.4,-0.2
2015-08-01,-10.89,-10.37,-9.21,-9.92,-0.2
2015-08-08,-9.57,-11.28,-9.61,-9.71,-0.2
2015-08-15,-7.92,-10.12,-9.25,-9.82,-0.2
2015-08-22,-9.57,-9.71,-9.41,-9.83,-0.2
2015-08-29,-7.92,-8.97,-9.17,-9.82,-0.2
2015-09-05,-5.86,-6.36,-7.58,-7.99,-0.1
2015-09-12,-8.97,-7.63,-7.09,-8.0,-0.1
2015-09-19,-7.24,-8.05,-7.95,-8.18,-0.1
2015-09-26,-6.21,-8.64,-7.7,-8.36,-0.1
2015-10-03,-8.25,-7.19,-8.27,-7.81,-0.2
2015-10-10,-8.93,-7.1,-7.98,-8.23,-0.2
2015-10-17,-9.28,-7.53,-8.81,-8.65,-0.2
2015-10-24,-9.28,-8.23,-7.81,-8.87,-0.2
2015-10-31,-5.5,-7.53,-8.35,-8.89,-0.2
2015-11-07,-5.15,-8.4,-11.07,-8.14,-0.3
2015-11-14,-6.53,-7.72,-12.04,-8.23,-0.3
2015-11-21,-10.31,-7.98,-12.2,-8.62,-0.3
2015-11-28,-8.93,-8.83,-9.06,-8.06,-0.2
2015-12-05,-1.75,-5.27,-7.43,-6.86,-0.1
2015-12-12,-5.96,-5.62,-9.58,-6.81,-0.2
2015-12-19,-8.77,-5.71,-10.16,-6.86,-0.2
2015-12-26,-3.16,-4.75,-8.88,-7.41,-0.2
2016-01-02,-2.85,-5.86,-3.44,-6.16,-0.1
2016-01-09,1.07,-4.46,-4.66,-6.16,-0.1
2016-01-16,3.2,-1.84,-3.31,-5.68,-0.1
2016-01-23,-4.27,-2.45,-4.27,-5.76,-0.1
2016-01-30,0.36,-1.66,-3.79,-5.85,-0.1
2016-02-06,-16.09,-8.13,-6.11,-5.53,-0.2
2016-02-13,-17.35,-10.46,-6.41,-5.69,-0.2
2016-02-20,-14.83,-10.37,-6.53,-5.65,-0.2
2016-02-27,-15.14,-11.45,-7.51,-5.97,-0.2
2016-03-05,-5.2,-7.04,-3.29,-5.52,-0.1
2016-03-12,-2.23,-6.95,-5.05,-5.99,-0.1
2016-03-19,-1.86,-7.48,-6.15,-6.68,-0.1
2016-03-26,0.74,-7.31,-4.96,-6.85,-0.1
2016-04-02,1.49,-6.38,-4.57,-5.58,-0.1
2016-04-09,-2.23,-6.38,-5.1,-5.84,-0.1
2016-04-16,-4.46,-6.99,-5.28,-5.87,-0.1
2016-04-23,-3.72,-8.04,-5.19,-6.18,-0.1
2016-04-30,3.35,-7.6,-3.15,-5.83,-0.1
2016-05-07,5.09,-1.81,-4.75,-4.44,-0.1
2016-05-14,1.45,0.18,-5.1,-3.97,-0.1
2016-05-21,-2.91,0.91,-4.71,-3.43,-0.1
2016-05-28,-4.36,-0.45,-7.11,-4.0,-0.1
2016-06-04,-3.64,-1.92,-6.14,-4.74,-0.1
2016-06-11,-0.73,-2.47,-6.66,-4.95,-0.1
2016-06-18,-5.09,-3.01,-6.57,-5.23,-0.1
2016-06-25,-4.73,-3.11,-7.48,-5.15,-0.1
2016-07-02,-5.2,-5.4,-5.42,-4.35,-0.2
2016-07-09,-6.32,-7.29,-5.68,-4.72,-0.2
2016-07-16,-3.35,-7.38,-5.02,-4.94,-0.1
2016-07-23,-1.86,-7.2,-5.28,-5.0,-0.1
2016-07-30,-1.12,-6.21,-4.88,-4.87,-0.1
2016-08-06,-5.02,-4.61,-4.47,-4.87,-0.1
2016-08-13,-5.38,-4.25,-5.36,-4.9,-0.1
2016-08-20,-5.38,-4.25,-4.87,-4.75,-0.1
2016-08-27,-6.45,-4.7,-5.31,-4.8,-0.1
2016-09-03,-5.51,-2.97,-4.06,-4.46,-0.1
2016-09-10,-7.35,-4.08,-5.8,-4.76,-0.2
2016-09-17,-8.09,-5.38,-6.34,-5.32,-0.2
2016-09-24,-9.19,-6.68,-7.1,-5.95,-0.2
2016-10-01,-10.91,-6.93,-5.67,-5.23,-0.1
2016-10-08,-9.09,-7.12,-5.62,-5.56,-0.1
2016-10-15,-4.36,-5.9,-6.17,-5.89,-0.1
2016-10-22,-6.91,-5.06,-6.3,-6.06,-0.1
2016-10-29,-3.64,-3.18,-6.26,-6.21,-0.1
2016-11-05,-5.66,-3.72,-9.43,-6.63,-0.2
2016-11-12,-12.45,-6.61,-9.47,-6.91,-0.2
2016-11-19,-7.17,-7.54,-9.25,-7.09,-0.2
2016-11-26,-3.77,-8.47,-9.78,-7.41,-0.2
2016-12-03,-10.14,-9.5,-8.07,-7.41,-0.1
2016-12-10,-8.7,-7.66,-8.02,-7.58,-0.1
2016-12-17,-5.8,-6.37,-5.85,-7.26,-0.1
2016-12-24,-6.88,-6.18,-5.89,-6.82,-0.1
2016-12-31,-11.59,-6.55,-8.11,-6.83,-0.1
2017-01-07,-13.12,-10.58,-5.88,-6.32,-0.1
2017-01-14,-14.89,-12.36,-5.02,-6.08,-0.1
2017-01-21,-11.35,-12.98,-6.47,-6.19,-0.1
2017-01-28,-14.54,-13.24,-5.97,-5.62,-0.1
2017-02-04,-14.5,-9.93,-5.32,-5.61,-0.1
2017-02-11,-13.38,-10.59,-4.77,-5.87,-0.1
2017-02-18,-11.9,-11.81,-6.7,-6.25,-0.1
2017-02-25,-17.84,-13.68,-5.28,-6.4,-0.1
2017-03-04,-12.92,-11.97,-6.7,-5.47,-0.1
2017-03-11,-15.87,-12.44,-7.53,-6.32,-0.2
2017-03-18,-13.28,-12.63,-6.65,-6.47,-0.1
2017-03-25,-12.92,-11.21,-6.37,-6.91,-0.1
2017-04-01,-22.3,-13.43,-8.84,-6.45,-0.2
2017-04-08,-20.14,-14.0,-9.85,-6.84,-0.2
2017-04-15,-16.91,-14.38,-10.17,-7.54,-0.2
2017-04-22,-14.39,-14.19,-10.12,-8.3,-0.2
2017-04-29,-16.55,-12.68,-13.15,-9.39,-0.2
2017-05-06,-11.41,-14.94,-11.22,-11.15,-0.2
2017-05-13,-11.03,-14.66,-10.75,-11.83,-0.2
2017-05-20,-10.27,-14.85,-10.84,-12.55,-0.2
2017-05-27,-3.8,-12.93,-11.26,-12.61,-0.2
2017-06-03,-4.2,-8.2,-10.75,-11.88,-0.2
2017-06-10,-6.49,-7.16,-10.52,-11.74,-0.2
2017-06-17,-4.96,-5.94,-10.47,-11.57,-0.2
2017-06-24,-5.73,-6.5,-9.82,-11.13,-0.2
2017-07-01,-3.76,-4.32,-10.83,-10.22,-0.2
2017-07-08,-2.63,-2.98,-9.38,-9.89,-0.2
2017-07-15,-7.89,-3.36,-9.99,-9.73,-0.2
2017-07-22,-6.39,-3.17,-10.03,-9.74,-0.2
2017-07-29,-7.89,-4.22,-10.13,-9.56,-0.2
2017-08-05,-2.68,-5.79,-9.82,-10.13,-0.2
2017-08-12,-6.13,-5.79,-9.92,-10.16,-0.2
2017-08-19,-6.13,-6.17,-9.82,-10.16,-0.2
2017-08-26,-5.36,-5.98,-10.57,-10.33,-0.2
2017-09-02,20.24,2.78,-8.17,-9.02,-0.1
2017-09-09,13.36,6.26,-6.82,-8.86,-0.1
2017-09-16,5.67,7.85,-10.04,-9.53,-0.2
2017-09-23,6.88,9.54,-10.09,-10.01,-0.2
2017-09-30,5.26,5.86,-10.09,-10.49,-0.2
2017-10-07,-4.91,0.29,-9.58,-9.66,-0.2
2017-10-14,-11.32,-2.22,-7.98,-9.3,-0.1
2017-10-21,-9.06,-4.45,-7.45,-8.79,-0.1
2017-10-28,-9.06,-6.29,-6.77,-8.11,-0.1
