date,Initial Claims YoY %,Initial Claims - 4 Week Average YoY %,Continuing Claims YoY %,Continuing Claims - 4 Week Average YoY %,Insured Unemployment Rate YoY %
2015-02-21,-10.5572,-12.8262,-17.074,-18.3765,-18.1818
2015-02-28,-7.0381,-10.1417,-16.5073,-17.8499,-18.1818
2015-03-07,-11.2121,-6.6874,-13.4848,-15.582,-14.2857
2015-03-14,-12.1212,-6.2986,-13.4848,-15.2039,-14.2857
2015-03-21,-13.9394,-7.9316,-15.5002,-15.5189,-19.0476
2015-03-28,-18.4848,-11.6641,-16.5262,-16.2301,-19.0476
2015-04-04,-18.2609,-12.8582,-16.0325,-15.3069,-19.0476
2015-04-11,-13.6232,-12.2386,-14.2963,-15.6836,-19.0476
2015-04-18,-14.4928,-11.3865,-15.8109,-15.9316,-19.0476
2015-04-25,-22.029,-11.3865,-16.7344,-16.1521,-19.0476
2015-05-02,-14.4231,-9.2444,-14.3885,-14.3018,-15.0
2015-05-09,-13.141,-11.4148,-14.6914,-14.9318,-15.0
2015-05-16,-11.5385,-12.9421,-14.5021,-15.1293,-15.0
2015-05-23,-9.9359,-11.9775,-15.3351,-15.2985,-15.0
2015-05-30,-11.859,-11.3344,-13.139,-14.9882,-15.0
2015-06-06,-9.7403,-11.4833,-12.7569,-12.7185,-15.0
2015-06-13,-12.6623,-12.0415,-12.0589,-12.6219,-15.0
2015-06-20,-11.3636,-12.6794,-12.1753,-12.3419,-15.0
2015-06-27,-10.7143,-12.6794,-10.3528,-12.168,-15.0
2015-07-04,-3.6304,-8.1193,-11.5293,-10.4204,-10.5263
2015-07-11,-5.9406,-6.7937,-11.8067,-10.8348,-10.5263
2015-07-18,-12.5413,-7.4565,-10.1823,-10.8151,-10.5263
2015-07-25,-11.2211,-7.9536,-10.7369,-11.3973,-10.5263
2015-08-01,-10.8911,-10.3704,-9.2116,-9.9159,-10.5263
2015-08-08,-9.571,-11.2757,-9.6138,-9.7058,-10.5263
2015-08-15,-7.9208,-10.1235,-9.2518,-9.8159,-10.5263
2015-08-22,-9.571,-9.7119,-9.4127,-9.8259,-10.5263
2015-08-29,-7.9208,-8.9712,-9.1714,-9.8159,-10.5263
2015-09-05,-5.8621,-6.3559,-7.5814,-7.9869,-5.5556
2015-09-12,-8.9655,-7.6271,-7.0869,-7.9971,-5.5556
2015-09-19,-7.2414,-8.0508,-7.9522,-8.181,-5.5556
2015-09-26,-6.2069,-8.6441,-7.705,-8.3648,-5.5556
2015-10-03,-8.2474,-7.1861,-8.271,-7.8098,-11.1111
2015-10-10,-8.9347,-7.0996,-7.98,-8.2327,-11.1111
2015-10-17,-9.2784,-7.5325,-8.8113,-8.6454,-11.1111
2015-10-24,-9.2784,-8.2251,-7.8138,-8.8724,-11.1111
2015-10-31,-5.4983,-7.5325,-8.3541,-8.893,-11.1111
2015-11-07,-5.1546,-8.4041,-11.0709,-8.1391,-15.7895
2015-11-14,-6.5292,-7.725,-12.037,-8.2327,-15.7895
2015-11-21,-10.3093,-7.9796,-12.1981,-8.6178,-15.7895
2015-11-28,-8.9347,-8.8285,-9.058,-8.0558,-10.5263
2015-12-05,-1.7544,-5.2724,-7.4319,-6.8592,-5.5556
2015-12-12,-5.9649,-5.6239,-9.5789,-6.8067,-11.1111
2015-12-19,-8.7719,-5.7118,-10.1569,-6.8592,-11.1111
2015-12-26,-3.1579,-4.7452,-8.877,-7.4055,-11.1111
2016-01-02,-2.847,-5.8566,-3.4393,-6.1593,-5.8824
2016-01-09,1.0676,-4.458,-4.6582,-6.1593,-5.8824
2016-01-16,3.2028,-1.8357,-3.3087,-5.6789,-5.8824
2016-01-23,-4.2705,-2.4476,-4.2664,-5.7643,-5.8824
2016-01-30,0.3559,-1.6608,-3.7875,-5.8497,-5.8824
2016-02-06,-16.0883,-8.1328,-6.1095,-5.5336,-11.1111
2016-02-13,-17.3502,-10.4564,-6.4064,-5.6938,-11.1111
2016-02-20,-14.8265,-10.3734,-6.5337,-5.6511,-11.1111
2016-02-27,-15.142,-11.4523,-7.5095,-5.9716,-11.1111
2016-03-05,-5.2045,-7.0423,-3.2924,-5.5233,-5.8824
2016-03-12,-2.2305,-6.9542,-5.0483,-5.9854,-5.8824
2016-03-19,-1.8587,-7.4824,-6.1457,-6.6839,-5.8824
2016-03-26,0.7435,-7.3063,-4.9605,-6.845,-5.8824
2016-04-02,1.487,-6.3811,-4.5697,-5.5775,-5.8824
2016-04-09,-2.2305,-6.3811,-5.102,-5.8405,-5.8824
2016-04-16,-4.461,-6.993,-5.2795,-5.8733,-5.8824
2016-04-23,-3.7175,-8.042,-5.1908,-6.1801,-5.8824
2016-04-30,3.3457,-7.6049,-3.15,-5.8295,-5.8824
2016-05-07,5.0909,-1.8132,-4.7515,-4.4354,-5.8824
2016-05-14,1.4545,0.1813,-5.1003,-3.9708,-5.8824
2016-05-21,-2.9091,0.9066,-4.7079,-3.4288,-5.8824
2016-05-28,-4.3636,-0.4533,-7.1055,-4.004,-5.8824
2016-06-04,-3.6364,-1.9178,-6.1419,-4.7389,-5.8824
2016-06-11,-0.7273,-2.4658,-6.6609,-4.9478,-5.8824
2016-06-18,-5.0909,-3.0137,-6.5744,-5.2336,-5.8824
2016-06-25,-4.7273,-3.105,-7.4827,-5.1457,-5.8824
2016-07-02,-5.2045,-5.4005,-5.415,-4.3546,-11.7647
2016-07-09,-6.3197,-7.2907,-5.6813,-4.7221,-11.7647
2016-07-16,-3.3457,-7.3807,-5.0155,-4.9449,-5.8824
2016-07-23,-1.8587,-7.2007,-5.2818,-5.0006,-5.8824
2016-07-30,-1.1152,-6.2106,-4.8824,-4.8669,-5.8824
2016-08-06,-5.0179,-4.6112,-4.473,-4.8707,-5.8824
2016-08-13,-5.3763,-4.2495,-5.3587,-4.904,-5.8824
2016-08-20,-5.3763,-4.2495,-4.8716,-4.7487,-5.8824
2016-08-27,-6.4516,-4.7016,-5.3144,-4.8042,-5.8824
2016-09-03,-5.5147,-2.9685,-4.0625,-4.4583,-5.8824
2016-09-10,-7.3529,-4.0816,-5.8036,-4.7593,-11.7647
2016-09-17,-8.0882,-5.3803,-6.3393,-5.3165,-11.7647
2016-09-24,-9.1912,-6.679,-7.0982,-5.9519,-11.7647
2016-10-01,-10.9091,-6.9288,-5.6689,-5.2316,-6.25
2016-10-08,-9.0909,-7.1161,-5.6236,-5.56,-6.25
2016-10-15,-4.3636,-5.8989,-6.1678,-5.8883,-6.25
2016-10-22,-6.9091,-5.0562,-6.3039,-6.0582,-6.25
2016-10-29,-3.6364,-3.1835,-6.2585,-6.2054,-6.25
2016-11-05,-5.6604,-3.7244,-9.429,-6.6335,-11.7647
2016-11-12,-12.4528,-6.6108,-9.4732,-6.9051,-11.7647
2016-11-19,-7.1698,-7.5419,-9.2519,-7.0863,-11.7647
2016-11-26,-3.7736,-8.473,-9.7831,-7.4145,-11.7647
2016-12-03,-10.1449,-9.5018,-8.0652,-7.4078,-6.25
2016-12-10,-8.6957,-7.6568,-8.0199,-7.578,-6.25
2016-12-17,-5.7971,-6.3653,-5.845,-7.2604,-6.25
2016-12-24,-6.8841,-6.1808,-5.8903,-6.8179,-6.25
2016-12-31,-11.5942,-6.5498,-8.1106,-6.8293,-6.25
2017-01-07,-13.1206,-10.5778,-5.8824,-6.3152,-6.25
2017-01-14,-14.8936,-12.3556,-5.0226,-6.0771,-6.25
2017-01-21,-11.3475,-12.9778,-6.4706,-6.1905,-6.25
2017-01-28,-14.539,-13.2444,-5.9729,-5.6236,-6.25
2017-02-04,-14.4981,-9.9344,-5.3211,-5.6124,-6.25
2017-02-11,-13.3829,-10.5904,-4.7706,-5.8737,-6.25
2017-02-18,-11.8959,-11.8088,-6.6972,-6.2486,-6.25
2017-02-25,-17.8439,-13.6832,-5.2752,-6.3963,-6.25
2017-03-04,-12.9151,-11.9658,-6.6975,-5.4678,-6.25
2017-03-11,-15.8672,-12.4406,-7.5289,-6.3214,-12.5
2017-03-18,-13.2841,-12.6306,-6.6513,-6.4713,-6.25
2017-03-25,-12.9151,-11.2061,-6.3741,-6.9097,-6.25
2017-04-01,-22.3022,-13.4342,-8.841,-6.4464,-12.5
2017-04-08,-20.1439,-14.0019,-9.8488,-6.842,-12.5
2017-04-15,-16.9065,-14.3803,-10.1695,-7.5401,-12.5
2017-04-22,-14.3885,-14.1911,-10.1237,-8.2965,-12.5
2017-04-29,-16.5468,-12.6774,-13.147,-9.3903,-12.5
2017-05-06,-11.4068,-14.9362,-11.2154,-11.1534,-12.5
2017-05-13,-11.0266,-14.663,-10.7461,-11.8332,-12.5
2017-05-20,-10.2662,-14.8452,-10.84,-12.5475,-12.5
2017-05-27,-3.8023,-12.9326,-11.2623,-12.6051,-12.5
2017-06-03,-4.1985,-8.1998,-10.7527,-11.8813,-12.5
2017-06-10,-6.4885,-7.1631,-10.5189,-11.7422,-12.5
2017-06-17,-4.9618,-5.9378,-10.4722,-11.5683,-12.5
2017-06-24,-5.7252,-6.5033,-9.8177,-11.1279,-12.5
2017-07-01,-3.7594,-4.3186,-10.8259,-10.2201,-12.5
2017-07-08,-2.6316,-2.975,-9.3794,-9.8923,-12.5
2017-07-15,-7.8947,-3.3589,-9.986,-9.7284,-12.5
2017-07-22,-6.391,-3.167,-10.0327,-9.7401,-12.5
2017-07-29,-7.8947,-4.2226,-10.126,-9.5645,-12.5
2017-08-05,-2.682,-5.7875,-9.8223,-10.1282,-12.5
2017-08-12,-6.1303,-5.7875,-9.9158,-10.1632,-12.5
2017-08-19,-6.1303,-6.167,-9.8223,-10.1632,-12.5
2017-08-26,-5.364,-5.9772,-10.5706,-10.3263,-12.5
2017-09-02,20.2429,2.7833,-8.1691,-9.0187,-6.6667
2017-09-09,13.3603,6.2624,-6.8236,-8.8647,-6.6667
2017-09-16,5.668,7.8529,-10.0432,-9.5283,-13.3333
2017-09-23,6.8826,9.5427,-10.0913,-10.0142,-13.3333
2017-09-30,5.2632,5.8648,-10.0913,-10.4883,-13.3333
2017-10-07,-4.9057,0.2901,-9.5791,-9.6583,-13.3333
2017-10-14,-11.3208,-2.2244,-7.9826,-9.2961,-6.6667
2017-10-21,-9.0566,-4.4487,-7.4504,-8.7891,-6.6667
2017-10-28,-9.0566,-6.2863,-6.7731,-8.113,-6.6667
2017-11-04,-2.7451,-1.8311,-4.8577,-6.0888,-6.6667
2017-11-11,-0.3922,0.1017,-4.6124,-5.5753,-6.6667
2017-11-18,-3.5294,0.6104,-3.1403,-4.8294,-6.6667
2017-11-25,-4.7059,0.8138,-2.0118,-3.9736,-6.6667
2017-12-02,-1.2295,-2.8628,-3.6982,-4.2007,-6.6667
2017-12-09,-6.1475,-5.3307,-2.1696,-3.7136,-6.6667
2017-12-16,0.0,-5.5281,-1.0848,-3.324,-6.6667
2017-12-23,2.8689,-4.7384,-2.4162,-3.5432,-6.6667
2017-12-30,1.6393,-4.0474,-4.6844,-3.7867,-6.6667
2018-01-06,4.5643,1.9467,-5.1492,-5.2259,-6.6667
2018-01-13,-4.5643,0.5123,-5.1011,-5.6343,-6.6667
2018-01-20,-4.1494,-1.5369,-4.2348,-5.5022,-6.6667
2018-01-27,-5.3942,-3.5861,-4.4755,-4.8775,-6.6667
2018-02-03,1.3575,-0.8686,-3.3414,-3.5927,-6.6667
2018-02-10,1.81,-1.4115,-5.1332,-3.7505,-6.6667
2018-02-17,-0.905,-2.7144,-3.8741,-3.8111,-6.6667
2018-02-24,-2.2624,-4.0174,-5.23,-4.151,-6.6667
2018-03-03,-3.3898,-5.0267,-3.3054,-2.5898,-6.6667
2018-03-10,-5.5085,-5.2406,-3.8974,-2.7261,-6.6667
2018-03-17,-4.661,-4.5989,-3.3547,-3.0483,-6.6667
2018-03-24,-6.3559,-4.0642,-5.4267,-3.544,-6.6667
2018-03-31,-1.6949,-3.6364,-4.1441,-3.7546,-6.6667
2018-04-07,0.8621,-1.1918,2.7954,-0.244,0.0
2018-04-14,1.7241,0.0,0.211,-1.0017,-7.1429
2018-04-21,-10.7759,-1.5168,-3.6392,-2.1574,-7.1429
2018-04-28,-9.9138,-4.0087,-3.27,-3.5572,-7.1429
2018-05-05,-16.6008,-9.728,-6.6631,-3.4146,-14.2857
2018-05-12,-12.253,-11.1925,-6.4516,-5.1417,-7.1429
2018-05-19,-9.0909,-8.7866,-7.4035,-6.1437,-14.2857
2018-05-26,-12.253,-7.4268,-8.1438,-7.4225,-14.2857
2018-06-02,-9.7166,-9.5766,-12.3898,-9.3909,-14.2857
2018-06-09,-10.1215,-9.5766,-12.2343,-10.3822,-14.2857
2018-06-16,-11.7409,-10.7863,-13.3748,-11.4256,-14.2857
2018-06-23,-10.1215,-10.7863,-13.3748,-12.2864,-14.2857
2018-06-30,-7.6923,-10.2823,-13.323,-12.5212,-14.2857
2018-07-07,-11.8367,-11.4228,-12.9803,-13.3981,-14.2857
2018-07-14,-16.3265,-12.7255,-13.8629,-13.5534,-14.2857
2018-07-21,-14.2857,-13.9279,-15.6802,-14.1618,-21.4286
2018-07-28,-15.5102,-16.0321,-13.9668,-14.356,-14.2857
2018-08-04,-14.9798,-16.0444,-15.0628,-14.6868,-21.4286
2018-08-11,-16.5992,-15.9435,-15.0105,-15.1287,-21.4286
2018-08-18,-16.1943,-16.2462,-16.0565,-15.3756,-21.4286
2018-08-25,-14.5749,-15.8426,-16.2134,-16.0905,-21.4286
2018-09-01,-22.6923,-22.5352,-15.8204,-15.1728,-15.3846
2018-09-08,-21.5385,-22.723,-17.798,-16.3246,-15.3846
2018-09-15,-20.7692,-22.8169,-17.4773,-17.1323,-15.3846
2018-09-22,-21.1538,-23.3803,-17.4238,-17.8869,-15.3846
2018-09-29,-19.2308,-22.5352,-16.9963,-18.1782,-15.3846
2018-10-06,-12.4481,-14.1383,-18.7857,-18.447,-21.4286
2018-10-13,-13.6929,-13.9319,-17.5921,-17.8689,-21.4286
2018-10-20,-9.9585,-12.6935,-16.8137,-17.1068,-21.4286
2018-10-27,-10.3734,-12.0743,-16.191,-16.2922,-21.4286
2018-11-03,-10.2881,-13.3199,-17.7767,-17.9017,-14.2857
2018-11-10,-9.0535,-12.0081,-16.6249,-16.9213,-14.2857
2018-11-17,-7.4074,-11.2008,-12.4186,-15.0624,-14.2857
2018-11-24,-2.4691,-9.0817,-15.6735,-14.1839,-14.2857
2018-12-01,-6.4516,-5.8642,-12.3642,-14.0471,-14.2857
2018-12-08,-16.129,-7.2016,-9.7258,-13.0347,-14.2857
2018-12-15,-12.5,-8.0247,-9.1568,-12.9461,-14.2857
2018-12-22,-8.0645,-8.9506,-8.4325,-11.8578,-14.2857
2018-12-29,-4.0323,-8.3333,-7.76,-10.7315,-7.1429
2019-01-05,-1.3158,-3.5069,-11.0327,-10.6466,-14.2857
2019-01-12,-4.386,-3.4006,-10.3275,-10.3435,-14.2857
2019-01-19,-6.1404,-4.8884,-8.665,-9.8005,-7.1429
2019-01-26,2.6316,-5.3135,-11.3854,-10.1036,-14.2857
2019-02-02,7.4074,1.5837,-7.7159,-9.358,-7.1429
2019-02-09,4.6296,2.4887,-9.1467,-9.3833,-14.2857
2019-02-16,-2.3148,2.1493,-6.6939,-9.2187,-7.1429
2019-02-23,2.3148,0.6787,-8.2269,-8.7502,-7.1429
2019-03-02,-6.8966,-2.9967,-6.9995,-7.21,-7.1429
2019-03-09,-6.0345,-3.8846,-7.7715,-7.0297,-7.1429
2019-03-16,-8.6207,-3.7736,-7.3598,-7.3645,-7.1429
2019-03-23,-9.4828,-4.9945,-9.4184,-7.828,-14.2857
2019-03-30,-12.5,-6.4373,-10.3448,-8.6649,-14.2857
2019-04-06,-6.2201,-7.3363,-8.3969,-7.0306,-7.6923
2019-04-13,-5.7416,-9.0293,-9.2694,-8.8415,-7.6923
2019-04-20,6.2201,-7.6749,-9.542,-10.1864,-7.6923
2019-04-27,7.177,-5.3047,-9.3239,-11.2383,-7.6923
2019-05-04,1.3514,-1.9209,-6.3328,-5.8246,-8.3333
2019-05-11,-4.5045,-0.226,-5.8722,-6.2375,-8.3333
2019-05-18,-3.1532,-1.0169,-6.6782,-6.7787,-8.3333
2019-05-25,0.0,-1.2429,-6.2176,-7.2629,-8.3333
2019-06-01,-2.193,-2.0225,-2.4522,-2.8478,-8.3333
2019-06-08,-0.8772,-0.4494,-3.8278,-3.2503,-8.3333
2019-06-15,-4.8246,-0.2247,-2.2727,-3.0565,-8.3333
2019-06-22,2.6316,1.1236,-2.811,-3.1161,-8.3333
2019-06-29,-0.8772,1.4607,-0.8971,-2.7285,0.0
2019-07-06,3.8647,6.4439,-1.4484,-1.0127,-8.3333
2019-07-13,1.9324,5.7279,-1.3881,-1.0127,-8.3333
2019-07-20,-2.4155,1.9093,-2.0519,-1.0429,-8.3333
2019-07-27,-0.4831,-0.4773,-1.3881,-1.3906,-8.3333
2019-08-03,-1.4218,-0.8393,3.3708,1.4095,0.0
2019-08-10,0.4739,-0.7194,0.9988,1.1617,0.0
2019-08-17,-1.8957,-0.1199,1.6854,1.2546,0.0
2019-08-24,0.9479,0.7194,0.1248,0.79,0.0
2019-08-31,1.8957,1.5588,-0.6866,-0.2169,0.0
2019-09-07,-1.4286,2.0606,2.7688,3.8835,0.0
2019-09-14,-2.381,1.8182,0.9015,2.8803,0.0
2019-09-21,0.4762,1.5758,0.5151,2.1845,0.0
2019-09-28,2.381,1.5758,3.0264,2.3301,0.0
2019-10-05,-3.2407,-1.4085,-0.805,-0.6435,0.0
2019-10-12,-0.463,-0.2347,-0.2477,0.0471,0.0
2019-10-19,-2.7778,-0.3521,0.805,1.0987,0.0
2019-10-26,-0.463,-0.3521,1.1146,1.6167,0.0
2019-11-02,-9.7046,-5.2164,-2.2565,-3.2938,-8.3333
2019-11-09,-4.2194,-3.8846,-0.9501,-2.4481,0.0
2019-11-16,-3.3755,-1.7758,1.0689,-1.3501,0.0
2019-11-23,-6.7511,-1.1099,1.0689,-0.3264,0.0
2019-11-30,-2.5316,0.7769,1.4252,0.5935,0.0
2019-12-07,3.7815,4.1526,-3.0847,-3.0337,-7.6923
2019-12-14,-0.8403,4.9383,-1.6826,-2.3107,-7.6923
2019-12-21,-3.3613,5.9484,-1.6265,-1.5736,-7.6923
2019-12-28,-2.9412,5.9484,3.3651,0.3402,0.0
2020-01-04,-4.2735,1.7957,3.8658,0.2529,8.3333
2020-01-11,-11.5385,0.6734,2.5583,0.9272,0.0
2020-01-18,-5.5556,-0.1122,0.8528,0.9834,0.0
2020-01-25,-10.2564,-3.2548,2.1035,1.1661,0.0
2020-02-01,-6.3348,-5.0562,-2.2829,-1.0686,-7.6923
2020-02-08,-8.5973,-5.618,-0.7795,-1.3739,-7.6923
2020-02-15,-5.4299,-6.9663,-2.0045,-1.5681,-7.6923
2020-02-22,-1.3575,-6.0674,-0.7238,-1.7485,-7.6923
2020-02-29,-2.7149,-5.1685,-1.392,-1.5265,-7.6923
2020-03-07,2.4631,0.8304,0.6315,-0.3806,0.0
2020-03-14,34.4828,8.4223,5.8553,0.8035,8.3333
2020-03-21,1335.468,328.2325,85.8783,21.3138,83.3333
2020-03-28,2829.064,1008.0664,359.4719,109.1768,358.3333
2020-04-04,2639.7321,1720.0238,645.3999,282.2682,608.3333
2020-04-11,2073.6607,2267.8188,873.7222,497.5248,825.0
2020-04-18,1775.4464,2421.2157,969.6933,715.8116,916.6667
2020-04-25,1438.3929,2123.242,1207.8773,922.0222,1141.6667
2020-05-02,1159.4595,1651.9451,1185.3898,1077.3802,1209.0909
2020-05-09,951.8018,1362.0137,1319.8895,1183.9066,1345.4545
2020-05-16,880.1802,1130.3204,1075.752,1204.8526,1090.9091
2020-05-23,765.3153,955.8352,1078.2689,1165.602,1100.0
2020-05-30,638.2883,823.4554,1079.6194,1139.1431,1100.0
2020-06-06,596.9027,709.6346,1031.1406,1069.6199,975.0
2020-06-13,551.7699,631.7829,977.8515,1049.8007,925.0
2020-06-20,549.115,581.5061,956.1859,1023.8504,900.0
2020-06-27,539.823,560.1329,902.414,983.9056,850.0
2020-07-04,585.9223,595.3237,957.0991,961.3734,972.7273
2020-07-11,612.6214,594.7242,894.5532,936.7106,909.0909
2020-07-18,576.2136,585.8513,928.0906,925.9503,945.4545
2020-07-25,511.6505,563.5492,874.847,915.512,890.9091
2020-08-01,385.5814,509.7993,858.8309,897.1127,845.4545
2020-08-08,311.1628,440.8501,791.5148,865.0264,781.8182
2020-08-15,331.1628,385.8323,774.2929,820.1801,763.6364
2020-08-22,307.4419,340.4959,730.7354,778.0813,718.1818
2020-08-29,309.7674,321.2515,748.5858,750.8538,736.3636
2020-09-05,314.8837,326.7303,697.8125,744.2916,690.9091
2020-09-12,300.4651,318.8544,692.75,724.9051,690.9091
2020-09-19,299.5349,316.8258,610.4375,695.6515,609.0909
2020-09-26,269.7674,306.5632,555.0625,647.8969,554.5455
2020-10-03,265.1163,288.6926,467.6669,576.5833,472.7273
2020-10-10,290.2326,286.1013,415.9216,510.797,418.1818
2020-10-17,273.9535,279.6231,376.24,455.3445,381.8182
2020-10-24,260.9302,277.3852,339.6816,404.3559,345.4545
2020-10-31,259.5349,275.9717,310.594,364.7359,318.1818
2020-11-07,219.0476,240.3084,271.2529,313.0236,258.3333
2020-11-14,219.4805,233.0396,256.4403,288.1121,250.0
2020-11-21,243.29,234.9119,226.6979,264.5133,216.6667
2020-11-28,219.0476,230.9471,238.6417,250.9292,225.0
2020-12-05,277.9221,232.7331,204.3407,225.8124,192.3077
2020-12-12,283.5498,248.411,193.8687,216.3182,184.6154
2020-12-19,252.8139,250.7415,189.3109,212.8144,176.9231
2020-12-26,234.632,254.5551,181.1177,204.295,169.2308
2021-01-02,282.381,280.1624,196.7706,195.2229,216.6667
2021-01-09,323.8095,280.6265,182.2383,190.4041,200.0
2021-01-16,301.9048,283.9907,171.5479,184.0855,183.3333
2021-01-23,280.4762,287.007,166.6481,178.6419,183.3333
2021-01-30,282.381,287.007,159.3541,169.3098,175.0
2021-02-06,277.6744,286.019,159.6838,166.6714,166.6667
2021-02-13,273.0233,281.0427,153.8114,161.288,166.6667
2021-02-20,226.5116,269.5498,148.786,155.8906,158.3333
2021-02-27,227.4419,257.8199,138.6787,149.8168,150.0
2021-03-06,-88.3451,-68.9434,-47.7136,16.6723,-47.2727
2021-03-13,-88.2442,-70.046,-50.3998,13.1343,-49.0909
2021-03-20,-89.4551,-70.8489,-51.4368,9.6368,-50.9091
2021-03-27,-88.9337,-71.3414,-51.7866,7.1568,-50.9091
2021-04-03,-81.2826,-85.9058,-82.3908,-77.1812,-81.2081
2021-04-10,-83.4301,-86.592,-82.6253,-77.4615,-81.8792
2021-04-17,-83.5752,-86.919,-82.6391,-77.6245,-81.8792
2021-04-24,-83.343,-87.3693,-82.6805,-77.7595,-81.8792
2021-05-01,-68.4564,-72.395,-80.4538,-81.3144,-79.5455
2021-05-08,-69.8597,-73.349,-80.5527,-81.3664,-79.5455
2021-05-15,-71.507,-74.5756,-81.1719,-81.5622,-80.303
2021-05-22,-73.0933,-76.2235,-81.3957,-81.8002,-80.303
2021-05-29,-73.9475,-77.3386,-82.1919,-82.2141,-81.0606
2021-06-05,-70.9544,-70.5586,-79.8314,-80.2514,-78.9474
2021-06-12,-70.4011,-71.2129,-80.3251,-80.7464,-79.8246
2021-06-19,-70.816,-71.5316,-80.3552,-81.1876,-79.8246
2021-06-26,-74.4813,-72.5046,-80.0361,-81.3375,-78.9474
2021-07-03,-70.5556,-71.2685,-80.0239,-80.3342,-78.8991
2021-07-10,-73.6508,-73.0033,-80.7333,-80.6345,-79.8165
2021-07-17,-69.2857,-73.6357,-80.275,-80.8172,-78.8991
2021-07-24,-69.8413,-73.4369,-81.9951,-81.4934,-80.7339
2021-07-31,-69.8413,-73.2743,-82.4659,-82.0805,-81.6514
2021-08-07,-59.0238,-57.7354,-79.1497,-78.8039,-77.1739
2021-08-14,-58.2293,-58.2679,-79.2238,-79.4187,-78.2609
2021-08-21,-59.3644,-58.8845,-79.7348,-79.6596,-78.2609
2021-08-28,-59.9319,-59.6413,-79.3423,-79.6669,-78.2609
2021-09-04,-57.6101,-58.4385,-75.0883,-76.8675,-73.6111
2021-09-11,-56.7296,-59.1429,-73.7048,-76.9711,-72.2222
2021-09-18,-53.8365,-58.8788,-73.2564,-76.8294,-72.2222
2021-09-25,-52.956,-58.2624,-74.0292,-76.9711,-72.2222
2021-10-02,-59.379,-56.1717,-60.865,-63.7551,-58.6957
2021-10-09,-62.4838,-57.8634,-62.1775,-64.4863,-58.6957
2021-10-16,-62.4838,-60.2757,-66.1745,-66.2645,-63.0435
2021-10-23,-65.3299,-63.5965,-67.5913,-68.0892,-65.2174
2021-10-30,-66.1061,-65.2256,-67.2036,-69.5018,-65.2174
2021-11-06,-65.943,-64.3594,-64.713,-63.5145,-61.5385
2021-11-13,-66.0787,-65.6905,-65.9405,-64.7669,-61.5385
2021-11-20,-69.7422,-67.188,-68.7586,-66.3052,-66.6667
2021-11-27,-69.8779,-68.5191,-67.5657,-67.6628,-64.1026
2021-12-04,-73.2212,-73.0505,-65.8946,-65.5493,-62.8571
2021-12-11,-70.6339,-73.7377,-65.856,-66.4825,-62.8571
2021-12-18,-72.1863,-73.9767,-68.6354,-67.3275,-65.7143
2021-12-25,-72.0569,-74.156,-67.0913,-68.1215,-62.8571
2022-01-01,-71.731,-73.4712,-63.7183,-64.9925,-63.6364
2022-01-08,-69.2403,-72.8717,-63.0528,-65.24,-63.6364
2022-01-15,-69.4894,-71.9724,-63.5681,-64.8688,-63.6364
2022-01-22,-70.3611,-71.3129,-63.3748,-64.8636,-63.6364
2022-01-29,-71.2329,-71.193,-63.6754,-64.8533,-63.6364
2022-02-05,-70.1705,-69.404,-60.563,-61.8548,-60.0
2022-02-12,-66.7614,-69.7682,-61.3437,-62.2102,-60.0
2022-02-19,-68.0398,-70.1987,-61.8169,-62.7292,-60.0
2022-02-26,-70.3125,-70.9272,-61.9115,-63.1917,-60.0
2022-03-05,-66.2614,-66.7538,-59.0308,-59.5057,-59.2593
2022-03-12,-67.0213,-67.3889,-60.1451,-60.1094,-59.2593
2022-03-19,-68.541,-68.0613,-60.6634,-60.7132,-59.2593
2022-03-26,-67.4772,-67.8745,-60.4042,-61.2289,-59.2593
2022-04-02,-62.5436,-63.7946,-60.4194,-59.9063,-59.2593
2022-04-09,-62.892,-63.9643,-62.1449,-60.6455,-62.963
2022-04-16,-63.5889,-63.8795,-62.0919,-61.2394,-62.963
2022-04-23,-63.4146,-64.0492,-62.2511,-61.939,-62.963
2022-04-30,-61.8467,-63.8795,-63.3661,-62.6716,-62.963
2022-05-07,-52.2248,-53.9639,-60.0526,-61.002,-60.0
2022-05-14,-47.3068,-53.0891,-59.848,-61.3782,-60.0
2022-05-21,-50.5855,-53.0344,-60.2572,-61.8102,-60.0
2022-05-28,-53.1616,-54.0733,-60.1403,-61.9217,-60.0
2022-06-04,-42.0054,-48.1391,-59.3185,-58.7255,-58.3333
2022-06-11,-42.2764,-48.8713,-59.0169,-58.8391,-58.3333
2022-06-18,-41.7344,-48.6272,-58.9264,-58.824,-58.3333
2022-06-25,-42.5474,-47.8951,-57.69,-58.5285,-58.3333
2022-07-02,-43.4211,-42.1907,-51.1994,-53.782,-50.0
2022-07-09,-44.2105,-42.2583,-50.913,-53.6809,-50.0
2022-07-16,-43.1579,-42.1907,-50.1611,-53.4282,-50.0
2022-07-23,-42.1053,-41.6498,-49.1586,-53.285,-50.0
2022-07-30,-40.0,-40.7708,-48.8364,-52.7291,-50.0
2022-08-06,-37.3938,-38.5417,-48.9423,-49.17,-50.0
2022-08-13,-37.6771,-38.2639,-49.4084,-48.9996,-50.0
2022-08-20,-39.0935,-38.6111,-49.0498,-48.9906,-50.0
2022-08-27,-40.5099,-39.8611,-49.0857,-49.0713,-50.0
