date,Payrolls - New York-Newark-Jersey City (000s),Payrolls - Los Angeles-Long Beach-Anaheim (000s),Payrolls - Chicago-Naperville-Elgin (000s),Payrolls - Dallas-Fort Worth-Arlington (000s),Payrolls - Houston-Pasadena-The Woodlands (000s),Payrolls - Washington-Arlington-Alexandria (000s),Payrolls - Philadelphia-Camden-Wilmington (000s),Payrolls - Atlanta-Sandy Springs-Roswell (000s),Payrolls - Miami-Fort Lauderdale-West Palm Beach (000s),Payrolls - Boston-Cambridge-Newton (000s),Payrolls - Phoenix-Mesa-Chandler (000s),Payrolls - Seattle-Tacoma-Bellevue (000s),Payrolls - Detroit-Warren-Dearborn (000s),Payrolls - Minneapolis-St. Paul-Bloomington (000s),Payrolls - Riverside-San Bernardino-Ontario (000s),Payrolls - Denver-Aurora-Centennial (000s),Payrolls - San Diego-Chula Vista-Carlsbad (000s),Payrolls - Tampa-St. Petersburg-Clearwater (000s),Payrolls - Orlando-Kissimmee-Sanford (000s),Payrolls - Baltimore-Columbia-Towson (000s),Payrolls - Austin-Round Rock-San Marcos (000s),Payrolls - Charlotte-Concord-Gastonia (000s),Payrolls - Portland-Vancouver-Hillsboro (000s),Payrolls - Nashville-Davidson-Murfreesboro-Franklin (000s),Payrolls - Pittsburgh (000s),Payrolls - San Antonio-New Braunfels (000s),"Payrolls - Columbus, OH (000s)",Payrolls - Las Vegas-Henderson-North Las Vegas (000s),Payrolls - Cincinnati (000s),Payrolls - Indianapolis-Carmel-Greenwood (000s),Payrolls - Kansas City (000s),Payrolls - Sacramento-Roseville-Folsom (000s),Payrolls - Cleveland (000s),Payrolls - Salt Lake City-Murray (000s),Payrolls - Raleigh-Cary (000s),Payrolls - San Francisco-Oakland-Fremont (000s),Payrolls - San Jose-Sunnyvale-Santa Clara (000s),Payrolls - Santa Rosa-Petaluma (000s),Payrolls - Vallejo (000s),Payrolls - Napa (000s)
1995-11-01,7625.8,4978.9,4198.7,2291.8,1973.8,2290.7,2491.2,1927.1,1872.1,2181.6,1252.0,1381.3,2049.7,1578.5,799.1,1011.1,1001.3,969.2,700.9,1133.6,535.4,793.5,870.6,652.3,1101.1,655.2,830.4,516.5,922.0,809.3,902.1,683.3,1102.1,469.0,361.9,1837.6,869.5,153.3,99.0,46.3
1995-12-01,7620.1,4991.7,4206.7,2303.7,1979.1,2292.2,2491.9,1934.9,1874.9,2183.6,1262.4,1401.9,2059.9,1582.4,801.6,1018.6,1002.8,975.3,705.5,1134.8,538.3,795.3,875.0,656.1,1099.0,657.0,832.3,519.5,926.1,809.2,906.0,684.0,1103.5,471.7,363.6,1842.9,873.8,152.9,98.7,46.2
1996-01-01,7590.5,4995.7,4213.1,2313.2,1982.9,2288.7,2475.5,1936.7,1878.5,2180.9,1284.7,1413.9,2072.9,1583.6,805.6,1016.0,1005.2,973.4,706.8,1118.7,540.0,797.6,883.1,654.2,1100.9,656.5,831.1,524.0,929.5,807.3,907.1,689.7,1100.9,476.1,364.3,1854.5,882.3,153.8,98.3,46.8
1996-02-01,7647.5,5003.1,4215.0,2319.7,1985.8,2304.1,2497.1,1947.7,1886.8,2191.2,1286.3,1417.9,2074.2,1587.6,807.1,1018.3,1005.9,978.2,713.0,1135.0,541.9,801.8,880.8,655.1,1103.4,656.7,833.7,529.9,936.5,810.4,908.0,689.5,1105.7,476.4,368.3,1857.0,885.7,154.4,98.4,47.5
1996-03-01,7645.1,5008.6,4219.7,2327.2,1987.9,2309.6,2502.1,1955.8,1898.0,2195.1,1291.3,1423.8,2069.3,1591.3,807.7,1022.9,1004.4,987.3,718.5,1137.8,544.6,804.1,885.0,658.6,1104.7,657.6,835.1,533.7,935.3,812.3,909.4,688.7,1106.6,477.9,370.3,1860.7,887.4,154.4,98.3,47.5
1996-04-01,7648.6,5016.9,4220.5,2336.8,1995.8,2312.7,2516.8,1966.2,1895.3,2201.0,1291.3,1423.9,2067.7,1591.8,807.0,1024.6,1009.1,973.4,719.9,1139.1,547.4,805.6,886.5,656.7,1107.9,659.8,837.0,541.6,935.3,813.2,908.6,689.2,1104.7,480.3,371.2,1860.1,891.7,155.1,96.8,47.7
1996-05-01,7675.4,5030.8,4226.1,2344.9,1998.8,2318.6,2526.7,1976.9,1899.2,2206.6,1298.8,1430.3,2069.6,1596.3,807.4,1028.4,1013.4,975.3,724.8,1141.8,548.4,807.1,888.6,657.5,1106.9,662.1,838.1,542.4,937.7,814.0,910.9,690.6,1110.0,482.3,373.0,1864.9,895.9,155.8,99.1,47.7
1996-06-01,7685.6,5034.5,4232.0,2352.9,1999.6,2324.4,2524.6,1990.8,1902.1,2212.4,1305.3,1434.0,2071.7,1598.6,805.6,1031.3,1014.9,978.5,730.8,1143.0,548.5,809.9,892.7,658.5,1106.9,663.6,839.4,545.8,939.3,814.1,909.0,692.7,1112.6,483.4,373.8,1871.7,896.5,156.0,98.8,48.4
1996-07-01,7679.7,5037.5,4233.1,2363.2,2008.9,2334.5,2527.0,2040.8,1907.5,2216.1,1313.5,1441.2,2079.7,1598.6,804.4,1027.7,1017.5,981.4,733.2,1144.4,549.9,810.4,892.7,661.4,1109.1,663.7,842.6,551.1,940.3,814.7,916.9,690.5,1110.5,485.5,376.5,1877.5,901.3,156.6,99.2,48.5
1996-08-01,7701.7,5046.3,4241.5,2369.9,2010.6,2341.1,2531.5,1992.6,1914.6,2221.0,1319.5,1447.0,2085.0,1601.9,811.3,1037.6,1019.7,983.5,738.6,1148.7,552.7,812.1,898.8,657.6,1109.8,666.7,843.4,554.6,943.0,814.7,916.9,695.0,1112.7,489.2,377.6,1880.4,902.9,157.7,98.7,48.4
1996-09-01,7710.3,5061.4,4236.0,2377.2,2011.3,2345.1,2531.2,1989.0,1921.3,2226.2,1327.4,1452.0,2092.0,1605.5,816.4,1040.8,1020.7,988.6,744.4,1150.2,552.4,815.8,902.0,664.2,1108.8,667.1,842.8,558.7,941.1,815.2,918.8,696.9,1113.3,487.8,375.9,1886.0,903.2,158.4,98.7,49.2
1996-10-01,7726.1,5071.6,4257.8,2391.2,2030.9,2349.1,2538.2,1992.9,1927.0,2231.0,1333.0,1461.4,2096.8,1607.3,821.0,1042.8,1023.1,994.2,747.5,1152.9,555.5,820.9,903.9,666.2,1114.3,672.4,840.9,559.3,945.5,815.1,919.3,696.9,1114.9,491.8,380.7,1889.9,909.3,159.0,98.6,48.9
1996-11-01,7743.5,5084.9,4266.4,2400.3,2036.3,2355.6,2540.5,2000.1,1931.8,2237.6,1342.5,1470.5,2100.9,1615.5,823.6,1048.9,1027.9,996.2,751.0,1153.6,556.8,825.0,908.9,668.9,1115.3,676.6,842.0,568.3,951.2,817.2,920.4,701.0,1114.1,493.8,382.1,1899.4,913.9,160.0,99.1,49.2
1996-12-01,7750.3,5082.8,4267.0,2409.0,2031.5,2357.7,2544.1,2006.0,1939.1,2238.5,1345.7,1473.8,2101.6,1614.5,826.2,1049.4,1029.3,1000.8,755.7,1149.5,558.7,828.4,911.9,668.1,1118.0,676.8,842.7,570.7,952.3,817.6,923.5,696.8,1116.2,494.6,384.0,1902.2,917.5,160.7,99.4,49.6
1997-01-01,7753.6,5091.0,4270.3,2418.6,2043.0,2365.4,2552.1,2010.4,1947.7,2256.2,1351.3,1479.9,2110.5,1609.6,832.0,1057.2,1038.5,1003.6,760.9,1158.6,560.4,826.7,917.8,669.2,1120.2,678.4,846.3,575.7,956.1,821.7,925.2,700.8,1118.9,494.9,385.9,1909.4,919.7,160.8,100.0,49.7
1997-02-01,7763.7,5109.8,4271.0,2430.3,2054.1,2369.9,2560.2,2019.3,1952.3,2257.2,1357.9,1486.6,2107.7,1615.6,838.4,1061.9,1043.4,1005.9,763.5,1160.8,564.7,829.5,919.6,672.5,1121.6,681.9,847.2,578.8,956.9,816.0,928.2,703.6,1120.9,496.1,387.5,1918.2,926.7,161.9,100.7,49.6
1997-03-01,7785.5,5126.6,4283.1,2444.1,2062.4,2376.5,2564.8,2028.9,1954.2,2266.8,1363.4,1494.5,2113.3,1618.4,843.0,1064.7,1048.1,1009.4,766.0,1163.7,567.1,832.7,922.4,672.5,1122.9,686.2,851.0,579.8,958.6,819.4,931.1,705.4,1123.9,498.7,388.6,1924.4,933.2,162.7,101.2,50.1
1997-04-01,7795.9,5144.1,4298.4,2457.3,2068.6,2378.4,2567.4,2032.1,1976.6,2266.2,1371.1,1506.6,2098.8,1621.3,847.3,1069.1,1053.5,1017.9,773.8,1166.2,569.5,834.2,926.7,677.8,1119.5,687.2,855.2,579.6,961.4,821.1,935.5,708.6,1126.7,500.2,390.2,1936.0,938.9,163.2,100.0,50.1
1997-05-01,7802.4,5148.9,4309.8,2469.4,2078.5,2381.2,2574.4,2037.8,1979.7,2271.3,1375.5,1514.1,2098.6,1626.9,848.8,1072.2,1058.2,1017.5,778.8,1169.1,570.2,836.4,932.5,679.7,1119.9,689.3,858.8,582.0,963.8,820.6,939.2,709.8,1128.6,502.4,392.6,1940.3,941.6,164.2,100.7,50.6
1997-06-01,7823.3,5164.8,4316.0,2481.8,2084.8,2384.3,2579.0,2041.3,1981.1,2274.7,1377.7,1523.1,2098.7,1629.2,851.6,1076.3,1063.1,1026.2,782.3,1170.4,571.1,838.1,933.1,682.2,1120.6,690.9,861.2,586.3,964.5,818.8,940.7,710.4,1130.9,503.4,393.4,1943.1,947.4,163.6,101.7,50.4
1997-07-01,7849.9,5180.1,4316.2,2488.9,2089.6,2396.4,2588.7,2049.5,1994.7,2276.1,1383.2,1526.0,2116.3,1640.3,852.0,1078.5,1069.5,1034.8,787.9,1172.7,579.1,838.5,935.6,682.4,1123.9,691.8,863.2,588.4,968.9,824.8,942.9,713.9,1135.2,504.8,396.6,1944.6,950.0,165.4,102.2,49.8
1997-08-01,7865.9,5185.8,4315.8,2496.4,2100.1,2399.0,2594.1,2048.6,2000.5,2275.4,1381.8,1529.4,2106.1,1642.0,850.6,1083.1,1072.3,1038.0,791.0,1173.5,579.5,841.4,935.3,683.1,1125.7,694.0,864.8,589.5,970.2,825.4,944.2,715.7,1137.0,504.5,398.2,1944.3,953.0,166.2,103.2,49.1
1997-09-01,7892.4,5193.5,4324.4,2514.4,2111.5,2408.6,2603.6,2065.5,2007.4,2286.3,1393.9,1533.6,2115.0,1646.4,859.5,1086.6,1076.8,1045.1,799.1,1175.4,583.3,845.0,938.4,684.7,1128.2,695.8,866.3,592.7,971.5,826.2,946.9,721.6,1139.0,506.9,399.5,1957.8,956.5,166.7,103.5,50.3
1997-10-01,7910.5,5210.6,4326.9,2517.7,2119.8,2405.6,2605.9,2073.7,2008.2,2292.7,1404.4,1542.2,2110.5,1647.8,857.4,1090.9,1075.9,1048.0,802.7,1178.5,584.1,845.2,942.4,687.9,1131.2,699.0,867.0,594.8,971.6,827.6,948.1,720.5,1140.4,507.9,398.9,1959.2,962.4,167.0,103.6,50.7
1997-11-01,7921.6,5214.6,4342.7,2529.3,2131.4,2410.6,2617.6,2085.6,2015.5,2300.9,1411.7,1547.9,2109.6,1652.7,858.9,1094.2,1079.1,1051.0,805.8,1180.3,588.3,848.7,943.4,691.0,1133.2,699.7,870.1,596.1,972.9,829.3,951.8,722.5,1141.8,509.2,401.9,1962.9,965.3,167.1,103.8,50.9
1997-12-01,7946.3,5231.2,4355.9,2535.6,2138.4,2420.0,2623.5,2097.2,2018.7,2309.1,1420.6,1555.7,2110.9,1655.3,862.7,1098.3,1084.3,1054.7,810.7,1183.9,588.4,851.1,946.4,692.7,1135.5,701.5,873.7,600.3,974.8,833.2,950.7,724.5,1142.9,511.4,402.1,1974.3,970.6,168.1,105.4,51.1
1998-01-01,7957.8,5259.5,4371.3,2546.0,2148.2,2424.6,2625.2,2107.3,2022.4,2311.5,1425.6,1557.6,2150.1,1658.6,868.6,1101.8,1090.0,1058.8,812.3,1188.6,595.1,856.8,944.8,700.1,1134.8,706.0,872.7,598.6,974.9,834.2,952.6,726.2,1142.3,512.8,402.5,1975.1,974.5,168.6,103.7,51.9
1998-02-01,7977.8,5268.0,4373.5,2556.3,2158.5,2432.8,2632.6,2113.1,2024.3,2317.1,1428.4,1565.9,2147.3,1659.4,870.2,1105.0,1094.6,1063.1,816.2,1190.9,597.8,860.0,948.1,702.7,1136.4,706.4,873.6,600.5,976.9,836.4,957.3,728.4,1143.3,514.1,404.3,1974.3,975.8,169.4,103.4,52.0
1998-03-01,7987.7,5279.1,4367.2,2560.7,2167.8,2438.3,2631.9,2116.9,2027.7,2321.0,1437.2,1567.9,2147.2,1664.4,873.4,1108.5,1095.4,1059.7,819.1,1192.0,600.6,860.7,948.1,703.0,1136.5,707.9,873.8,600.6,979.4,837.9,955.1,732.5,1144.4,514.4,404.5,1978.0,976.3,169.9,104.2,52.3
1998-04-01,7993.2,5283.9,4378.3,2572.9,2175.5,2446.6,2630.4,2114.4,2022.8,2325.6,1441.0,1577.9,2150.0,1669.4,876.6,1111.2,1101.7,1059.6,822.4,1187.8,603.6,869.3,950.0,699.5,1138.6,707.5,875.8,603.4,983.1,838.9,954.6,733.5,1146.9,514.8,406.7,1987.3,976.5,170.9,104.9,52.1
1998-05-01,8013.0,5310.6,4395.6,2585.1,2184.3,2457.2,2639.9,2127.5,2028.4,2331.4,1450.4,1586.0,2149.4,1676.9,880.7,1114.8,1107.7,1063.7,824.1,1189.1,607.0,873.7,950.2,703.8,1141.5,706.9,878.6,608.3,987.7,842.0,959.9,737.7,1148.9,516.6,408.4,1993.5,979.0,171.8,105.1,52.6
1998-06-01,8020.4,5328.3,4389.0,2592.0,2193.3,2461.9,2634.2,2136.0,2035.0,2335.0,1455.4,1590.1,2147.6,1676.6,885.3,1118.0,1113.2,1076.0,831.5,1194.6,610.1,878.4,949.6,700.6,1142.4,707.0,881.3,614.5,988.2,843.7,961.7,739.9,1150.9,519.1,409.8,2001.0,979.3,172.1,105.3,53.0
1998-07-01,8052.7,5326.0,4401.2,2603.2,2202.3,2469.0,2643.6,2138.9,2039.1,2343.3,1454.5,1594.3,2115.8,1676.0,893.4,1123.2,1117.2,1068.9,836.5,1196.4,611.4,883.9,950.7,705.0,1141.1,713.1,880.2,618.9,988.6,843.4,961.9,741.9,1147.0,521.6,411.5,2006.7,978.7,173.0,105.7,53.6
1998-08-01,8058.2,5341.6,4407.3,2615.7,2212.3,2474.2,2651.5,2148.0,2041.3,2348.0,1466.8,1596.7,2129.4,1679.5,898.1,1125.9,1122.7,1071.9,833.3,1198.8,614.0,887.7,951.3,706.4,1143.1,715.3,885.3,623.0,990.0,845.4,962.6,745.6,1150.3,523.2,413.8,2012.8,977.9,172.5,105.9,54.4
1998-09-01,8064.5,5346.8,4419.0,2626.0,2217.3,2482.3,2654.5,2154.6,2044.8,2350.9,1477.5,1600.7,2131.1,1669.8,904.7,1127.6,1127.2,1073.6,841.7,1200.2,616.6,888.6,950.0,706.1,1143.5,717.1,887.4,625.3,990.5,845.6,962.4,748.8,1151.6,522.8,414.9,2019.7,977.8,174.9,107.3,54.2
1998-10-01,8098.8,5351.7,4424.0,2633.7,2219.0,2488.9,2657.5,2166.8,2054.8,2345.7,1477.3,1604.6,2137.5,1686.0,910.4,1134.4,1133.0,1079.3,848.6,1203.4,620.2,887.6,949.8,709.8,1145.9,720.7,888.3,630.0,995.7,853.9,962.2,754.9,1157.6,525.2,415.6,2023.0,977.7,174.1,107.6,54.1
1998-11-01,8110.9,5371.4,4428.9,2646.3,2224.8,2497.0,2663.9,2178.1,2060.8,2352.3,1484.2,1608.3,2138.1,1691.0,916.6,1137.2,1135.9,1083.2,850.9,1205.4,623.0,888.9,949.6,709.6,1148.6,723.2,891.1,635.7,996.2,856.8,963.2,758.2,1155.3,527.8,417.1,2029.4,979.0,175.1,108.0,54.5
1998-12-01,8123.3,5375.3,4429.6,2657.7,2231.4,2504.9,2669.0,2181.3,2068.5,2355.3,1486.9,1611.5,2139.6,1695.3,920.0,1140.6,1139.7,1085.4,854.0,1209.3,625.2,889.6,950.3,712.1,1149.6,724.9,892.8,639.3,998.1,858.5,964.3,761.4,1156.2,526.7,418.8,2031.7,980.0,174.1,108.6,54.8
1999-01-01,8172.1,5358.2,4429.3,2653.3,2219.9,2511.4,2674.9,2195.7,2061.2,2359.7,1494.5,1613.2,2127.6,1698.2,918.8,1145.2,1139.5,1082.7,850.8,1209.8,628.7,895.5,952.2,711.2,1142.6,727.5,892.7,643.1,993.0,848.0,963.3,765.0,1157.1,528.1,418.2,2035.5,981.3,175.4,109.9,54.6
1999-02-01,8192.7,5377.2,4444.4,2665.9,2224.2,2519.3,2682.2,2208.1,2073.4,2365.5,1500.3,1613.2,2120.1,1701.9,923.7,1152.2,1143.5,1090.4,857.6,1214.0,631.6,902.7,952.6,712.7,1152.4,727.9,897.5,646.7,998.8,853.8,964.2,771.8,1159.4,529.6,420.2,2039.4,983.2,176.9,109.7,55.3
1999-03-01,8195.6,5378.4,4445.4,2672.8,2230.1,2520.9,2687.2,2208.7,2073.1,2370.4,1504.1,1619.3,2122.4,1704.0,926.6,1152.3,1148.6,1092.6,861.7,1215.8,634.4,902.4,955.8,715.5,1151.8,728.8,897.0,650.9,998.1,857.3,963.9,771.2,1159.0,530.6,422.5,2043.8,982.5,176.9,109.4,55.4
1999-04-01,8220.8,5397.1,4434.9,2676.2,2217.1,2537.9,2695.3,2227.9,2072.8,2383.7,1512.6,1621.5,2148.7,1711.8,929.5,1158.2,1152.0,1094.8,871.7,1222.0,636.6,901.4,956.2,717.7,1156.3,732.6,899.9,653.3,1001.3,862.6,965.2,773.3,1162.0,533.2,425.2,2045.8,982.6,176.7,109.5,55.6
1999-05-01,8206.7,5403.4,4435.5,2680.1,2216.3,2537.0,2698.5,2241.8,2081.1,2385.2,1516.8,1620.5,2145.1,1714.8,932.4,1160.3,1154.5,1098.9,873.9,1224.1,639.8,903.2,953.1,717.5,1158.1,733.0,901.0,657.2,999.2,865.0,963.4,774.7,1161.3,533.8,425.5,2053.3,984.4,177.9,109.8,56.1
1999-06-01,8224.9,5406.3,4441.7,2689.1,2223.6,2542.1,2704.9,2250.1,2090.9,2392.5,1525.1,1623.7,2143.7,1715.8,937.8,1163.1,1158.0,1112.9,886.4,1225.4,645.0,904.5,956.1,718.7,1161.4,735.0,903.1,660.2,1000.4,866.7,965.2,779.2,1162.4,535.7,427.2,2054.4,984.4,177.8,110.6,56.6
1999-07-01,8263.9,5432.9,4446.7,2697.1,2226.3,2566.8,2706.7,2237.7,2089.3,2396.9,1531.3,1631.4,2142.1,1720.4,955.6,1166.0,1161.8,1100.9,883.1,1232.2,649.0,911.5,966.1,722.2,1164.8,736.7,915.5,663.9,1010.2,871.2,968.0,782.0,1167.7,537.6,427.2,2063.4,990.1,177.8,111.1,55.9
1999-08-01,8277.2,5427.6,4448.5,2706.4,2231.3,2574.2,2711.8,2247.2,2092.1,2401.2,1534.2,1633.3,2137.1,1725.7,960.1,1165.9,1161.7,1101.2,877.7,1231.9,651.9,915.5,966.1,723.5,1166.3,738.4,914.5,667.8,1009.9,873.2,968.9,784.8,1166.6,539.1,428.2,2066.5,994.6,178.3,111.7,55.9
1999-09-01,8254.2,5429.0,4449.0,2714.5,2235.0,2583.5,2704.3,2255.6,2094.7,2406.4,1536.8,1634.3,2134.6,1720.9,962.0,1168.7,1167.7,1106.7,884.5,1232.4,653.7,918.2,964.2,726.8,1164.7,741.1,915.8,671.0,1013.3,872.6,969.4,787.5,1165.6,540.1,428.5,2069.4,998.2,178.9,112.0,55.8
1999-10-01,8283.2,5460.6,4477.4,2727.4,2242.3,2598.7,2717.7,2267.1,2107.2,2413.9,1540.8,1638.2,2179.4,1737.2,967.6,1175.5,1174.1,1113.9,888.2,1242.6,656.5,922.3,968.7,728.1,1163.7,741.1,920.7,677.1,1012.1,876.8,972.0,787.9,1168.3,538.6,429.7,2075.0,1001.6,180.0,112.6,57.4
1999-11-01,8305.0,5469.4,4481.8,2735.0,2245.8,2607.0,2718.9,2271.9,2112.2,2418.9,1544.4,1642.1,2182.6,1738.1,971.3,1180.0,1177.5,1118.4,891.8,1241.1,659.7,924.9,970.8,730.3,1166.1,741.8,922.7,682.4,1014.7,879.5,974.4,789.6,1170.2,541.3,430.3,2078.0,1004.3,180.1,113.3,57.5
1999-12-01,8321.0,5484.9,4487.4,2747.7,2253.9,2615.3,2727.3,2279.0,2123.4,2425.9,1549.3,1647.9,2193.0,1743.1,977.5,1185.2,1179.3,1123.8,895.9,1241.5,663.3,929.5,971.6,733.1,1168.7,744.2,927.0,684.3,1018.6,882.4,974.7,794.3,1172.1,542.5,432.2,2087.1,1007.2,181.4,114.3,57.4
2000-01-01,8349.7,5482.1,4481.0,2754.2,2255.2,2624.8,2729.3,2281.7,2125.1,2432.7,1550.0,1651.2,2202.8,1746.5,978.5,1188.6,1185.6,1134.3,896.6,1242.2,666.1,931.8,968.8,732.3,1171.4,747.2,925.6,683.9,1015.9,884.8,973.0,793.7,1172.3,542.9,433.8,2091.5,1018.5,181.5,114.5,57.3
2000-02-01,8361.3,5488.5,4486.6,2761.4,2259.7,2630.7,2728.2,2285.2,2125.6,2437.9,1557.1,1643.2,2193.0,1751.7,980.2,1194.1,1188.4,1137.8,899.1,1238.8,669.7,929.2,972.8,731.6,1174.2,749.0,926.9,684.3,1018.2,887.4,972.9,795.4,1172.2,544.3,434.3,2099.9,1022.0,181.6,115.0,56.7
2000-03-01,8383.2,5495.7,4501.1,2771.2,2267.9,2645.0,2738.2,2293.1,2129.5,2446.8,1562.5,1665.8,2193.4,1758.2,982.0,1199.3,1192.6,1148.0,901.1,1246.2,673.8,934.3,973.2,738.4,1178.3,748.0,928.8,686.3,1020.0,891.2,974.5,796.1,1172.8,546.2,436.4,2108.1,1026.9,182.3,114.6,57.2
2000-04-01,8425.0,5510.1,4507.4,2781.1,2273.4,2660.9,2744.4,2291.5,2149.2,2453.7,1566.4,1657.7,2212.4,1763.5,985.7,1203.3,1191.0,1148.9,901.8,1250.8,674.9,938.4,975.5,734.3,1181.2,751.5,929.8,690.7,1017.5,887.4,975.0,799.5,1173.0,548.0,437.0,2115.3,1033.2,183.7,115.8,57.6
2000-05-01,8434.4,5523.5,4509.4,2793.2,2279.1,2667.2,2745.6,2296.7,2156.4,2457.0,1576.8,1664.0,2211.1,1762.1,993.4,1207.9,1196.8,1151.7,905.2,1254.6,680.7,941.0,979.6,735.6,1182.0,754.9,931.2,695.4,1019.2,888.8,974.8,802.6,1174.4,549.6,437.2,2122.8,1041.3,183.9,115.3,57.3
2000-06-01,8448.0,5526.6,4512.6,2806.2,2285.7,2679.6,2748.0,2310.2,2160.8,2464.1,1574.3,1669.5,2214.6,1768.8,994.7,1211.6,1198.6,1150.9,907.0,1257.2,684.2,945.6,983.0,737.5,1180.4,754.7,932.0,695.4,1019.1,890.4,976.2,807.2,1173.4,549.2,438.7,2133.6,1049.7,184.8,117.4,57.2
2000-07-01,8437.7,5541.0,4505.2,2813.3,2289.5,2680.3,2747.8,2307.3,2168.9,2477.0,1577.4,1661.2,2206.6,1768.7,995.5,1215.4,1198.5,1147.2,906.6,1255.9,687.6,942.5,986.9,735.4,1184.8,755.5,936.0,700.0,1017.5,890.1,969.3,802.6,1172.1,548.7,438.9,2138.8,1063.0,185.3,116.6,57.4
2000-08-01,8423.4,5549.9,4518.8,2815.2,2290.5,2687.1,2739.7,2308.1,2176.8,2473.0,1583.9,1668.9,2204.5,1771.5,999.3,1218.5,1198.9,1156.0,909.2,1258.5,691.5,938.5,989.0,736.4,1179.6,755.4,937.8,710.0,1015.7,890.4,975.2,809.5,1171.5,550.4,439.5,2146.6,1066.0,185.6,117.2,57.5
2000-09-01,8474.9,5559.3,4517.1,2823.2,2297.7,2695.7,2751.7,2311.4,2181.9,2482.4,1591.0,1672.1,2197.6,1772.8,1006.0,1221.3,1205.6,1156.3,910.8,1261.3,691.6,941.1,989.3,736.0,1186.2,756.9,936.9,707.8,1016.3,891.5,976.4,809.9,1172.3,551.8,441.5,2148.8,1070.1,186.3,116.9,57.7
2000-10-01,8488.2,5556.0,4523.3,2826.2,2302.3,2703.0,2751.8,2316.6,2178.4,2493.6,1593.6,1673.4,2206.0,1774.8,1004.3,1221.5,1209.2,1149.2,908.8,1264.3,694.1,943.0,989.0,736.0,1185.0,756.1,938.9,707.5,1017.1,891.8,977.9,810.3,1170.3,555.2,441.4,2150.3,1067.2,186.3,116.2,57.7
2000-11-01,8503.5,5567.3,4526.1,2828.2,2304.6,2712.2,2756.5,2316.1,2188.3,2499.7,1597.2,1674.1,2205.4,1775.2,1008.6,1224.8,1213.0,1152.3,910.5,1265.9,695.7,943.1,992.6,734.9,1186.3,757.6,939.8,711.2,1017.2,888.0,974.5,814.0,1169.6,556.4,442.6,2157.5,1073.0,187.2,117.6,57.9
2000-12-01,8520.5,5576.7,4522.2,2835.4,2311.2,2719.8,2765.1,2318.5,2190.0,2503.8,1605.1,1679.5,2199.3,1775.9,1012.9,1227.2,1219.0,1152.6,911.5,1271.0,697.0,943.4,993.7,734.1,1185.0,759.7,941.0,713.1,1017.5,888.5,972.4,819.1,1168.4,558.8,442.3,2162.8,1076.6,187.6,118.4,58.1
2001-01-01,8505.1,5610.4,4521.8,2837.2,2314.8,2711.3,2759.4,2321.4,2194.3,2504.8,1598.9,1672.3,2166.8,1777.9,1024.7,1226.1,1218.4,1135.0,908.7,1266.1,696.0,942.5,994.2,734.5,1193.7,758.4,945.3,724.9,1018.4,894.4,978.8,818.2,1169.3,563.1,444.4,2160.4,1074.3,188.0,117.0,61.1
2001-02-01,8504.3,5605.5,4523.1,2839.6,2320.4,2714.5,2760.2,2322.4,2200.6,2503.8,1606.3,1669.1,2172.5,1779.4,1023.9,1224.7,1220.2,1136.5,910.0,1266.7,695.6,941.7,992.2,733.4,1195.8,761.5,944.5,729.5,1018.2,892.9,978.6,820.2,1166.5,562.2,445.1,2158.6,1071.8,188.9,117.1,61.2
2001-03-01,8498.9,5610.6,4519.1,2840.2,2323.5,2714.0,2758.8,2321.4,2201.1,2496.1,1610.7,1668.6,2168.2,1779.5,1029.3,1222.7,1223.0,1137.4,912.1,1266.7,694.6,938.7,989.3,732.3,1194.1,763.1,944.2,730.1,1017.0,896.7,978.6,822.9,1164.9,562.8,445.3,2161.3,1066.9,189.2,117.8,61.2
2001-04-01,8480.8,5590.5,4512.1,2835.9,2327.8,2709.3,2755.9,2323.8,2203.1,2489.3,1603.7,1661.7,2157.7,1772.7,1029.7,1219.3,1224.3,1135.7,909.7,1263.7,690.6,939.4,984.6,734.0,1190.9,761.4,942.6,729.9,1012.6,898.2,973.6,823.9,1160.5,560.8,444.0,2141.3,1055.1,188.8,117.5,61.2
2001-05-01,8478.9,5572.6,4508.1,2829.3,2327.9,2712.5,2755.4,2318.7,2201.1,2483.0,1600.2,1659.2,2149.1,1770.4,1031.9,1216.2,1226.1,1135.3,910.4,1262.6,688.7,936.8,981.9,732.2,1188.1,763.7,940.2,729.2,1011.7,897.7,973.8,823.3,1157.5,560.4,443.1,2129.8,1044.6,188.5,118.2,61.2
2001-06-01,8480.2,5582.4,4508.6,2827.4,2326.8,2719.6,2757.3,2320.8,2205.4,2475.8,1599.0,1656.6,2147.1,1769.5,1036.5,1217.1,1225.6,1137.2,908.0,1264.1,686.9,935.0,980.3,732.2,1190.3,767.2,937.9,732.4,1011.9,898.3,972.2,824.8,1155.4,558.9,442.5,2122.1,1035.1,187.7,118.4,61.3
2001-07-01,8463.7,5556.8,4482.4,2817.2,2327.2,2716.6,2752.4,2321.1,2203.7,2466.7,1599.6,1647.6,2132.4,1767.6,1043.4,1210.9,1224.4,1136.6,909.3,1264.1,683.4,932.7,970.5,731.5,1186.8,764.3,936.9,732.2,1010.6,896.8,963.4,827.9,1151.3,555.9,439.5,2111.5,1020.1,188.6,118.2,61.1
