date,National Home Price Index,Atlanta,Boston,Charlotte,Chicago,Cleveland,Dallas,Denver,Detroit,Las Vegas,Los Angeles,Miami,Minneapolis,New York,Phoenix,Portland,San Diego,San Francisco,Seattle,Tampa,Washington DC
1988-01-01,68.858,,74.661236504516,67.784432773227,61.972436579441,56.991128413439,,49.550737186134,,66.696703025193,68.776913486226,71.67894585036,,84.32173033799,,41.838682979943,60.018417654184,52.702836164853,,79.5025393452,74.40191447737
1988-02-01,69.263,,74.589350170404,67.533864884955,63.446484922667,57.223539310232,,49.494751812424,,66.427375529727,69.710973249793,71.827968544959,,84.491178585526,,41.657335886136,60.490285698618,53.19983707037,,79.431224622683,75.287983419035
1988-03-01,69.639,,74.477838641761,67.957790714646,64.508605749028,57.90341311343,,49.061297081922,,66.76148149774,70.699179213309,72.345565907163,,84.4767247223,,42.243793248726,61.284490173589,53.866209706254,,79.244850731271,76.394745590772
1988-04-01,69.975,,74.526752213719,67.931062524165,65.151433283635,58.06794614008,,48.739809653865,,67.434814732483,71.484283242549,72.718773914751,,84.69031883261,,42.425377929775,61.444261953922,54.534047187591,,79.663421264155,77.301874031588
1988-05-01,70.424,,74.812447841249,67.986676028528,65.571985529543,58.262454922059,,48.349981739708,,67.583410875069,72.477087842475,73.102562089518,,84.762427084387,,42.743660872877,61.845204894245,56.067376742114,,79.952130703605,78.379850438605
1988-06-01,70.887,,75.003557596965,68.127414539781,66.464007912674,58.963494010891,,48.172998088543,,67.527624383554,74.385978746685,73.711999156957,,84.59877172814,,42.709410041071,61.443358227198,57.881818387134,,80.175665421768,79.340788798041
1988-07-01,71.353,,75.031897232132,68.566617338934,66.551697212951,59.215232648831,,48.224771559024,,67.651741711631,76.921119784362,74.107818359332,,84.503519630325,,42.841844452624,64.588123450727,58.174426410619,,80.511709335726,80.775112487385
1988-08-01,71.799,,74.841146976079,69.415517158827,67.751500225487,59.627027286601,,48.248068086842,,67.946989082143,78.668049203959,74.682316064153,,84.593564561931,,43.198507160663,65.29032798379,58.496884961534,,80.706376613592,81.928750222157
1988-09-01,72.239,,74.710395286433,69.711478789128,68.024818814638,59.889827731812,,48.213180156361,,68.462385333928,80.607493051203,75.248978814323,,84.576220953035,,43.429700318725,66.079327558333,58.936924509437,,80.62686948619,83.157659202406
1988-10-01,72.634,,74.600365035231,69.89298087388,69.034958960806,60.335037750006,,48.03303688267,,68.461015614164,82.38093389714,75.59607437572,,84.479214867618,,43.74445676831,67.175760420832,59.950319222301,,80.732963234007,83.674242436366
1988-11-01,73.069,,74.638646200691,69.636582280974,68.646142613058,60.727019355343,,47.748891408483,,68.138213766692,84.412820454304,75.959227661067,,84.490912774117,,43.950578639704,68.42762614788,61.105586443502,,80.612066059948,84.632639431778
1988-12-01,73.463,,74.695278149114,69.850485538363,68.511499583173,61.307536475981,,47.435571182593,,67.827773574614,85.818187360939,76.219005425927,,84.375028164188,,44.212291339018,69.831435499985,62.465814159288,,80.900106189986,85.928526091817
1989-01-01,73.944,,74.519854100307,69.9151986475,68.329908988505,61.998069541308,,47.46956845569,,68.782847588069,87.473249752018,76.582983197241,63.492802891014,84.482418267931,67.567862361537,44.481171972073,71.172723813049,63.288489841423,,80.564569438196,86.868957425478
1989-02-01,74.381,,75.167315117021,70.330339054823,69.008791673665,62.071404184237,,47.452369289031,,69.643675349618,88.773031689686,76.993996162073,63.152407082686,84.265988249707,67.621024998193,44.796596084471,72.762942815842,64.057740522953,,80.988475789735,87.802266628933
1989-03-01,74.777,,75.554839658379,70.6182264733,70.07448940017,62.172710682527,,47.529437497849,,70.479598235808,91.147471885143,77.175580516431,62.693472035997,84.194661618621,67.923986331763,45.004700472104,74.482881700342,65.561702975651,,81.611619209791,88.618967947876
1989-04-01,75.083,,75.394137513422,70.883179114387,70.654160787311,61.973559097915,,47.465422175972,,69.997251679935,93.012292432264,77.548665456198,63.083199264999,83.880870601963,67.965016446797,45.35005245931,75.805259800236,66.696525836939,,81.96956190895,89.325237473086
1989-05-01,75.304,,75.04304898479,71.216912304056,70.505418547233,62.639487929602,,47.596805997338,,69.788148150651,94.569356609117,77.567304584092,63.184289848384,83.494248625313,68.068567158499,45.61278010003,77.050349538929,67.703283862443,,82.350764072565,89.777126806029
