date,Multiple Jobholders (000s),Multiple Jobholders as % of Employed,Part-Time for Economic Reasons (000s),CES0500000007,Temp Help Services Employment (000s),Initial Claims - 4 Week Average,Layoffs and Discharges Rate
1955-05-01,,,2063.0,,,,
1955-06-01,,,1982.0,,,,
1955-07-01,,,2123.0,,,,
1955-08-01,,,2203.0,,,,
1955-09-01,,,2133.0,,,,
1955-10-01,,,2093.0,,,,
1955-11-01,,,2199.0,,,,
1955-12-01,,,2149.0,,,,
1956-01-01,,,2149.0,,,,
1956-02-01,,,2087.0,,,,
1956-03-01,,,1980.0,,,,
1956-04-01,,,2051.0,,,,
1956-05-01,,,2194.0,,,,
1956-06-01,,,2331.0,,,,
1956-07-01,,,2287.0,,,,
1956-08-01,,,2353.0,,,,
1956-09-01,,,2399.0,,,,
1956-10-01,,,2417.0,,,,
1956-11-01,,,2414.0,,,,
1956-12-01,,,2306.0,,,,
1957-01-01,,,2283.0,,,,
1957-02-01,,,2426.0,,,,
1957-03-01,,,2435.0,,,,
1957-04-01,,,2283.0,,,,
1957-05-01,,,2377.0,,,,
1957-06-01,,,2476.0,,,,
1957-07-01,,,2449.0,,,,
1957-08-01,,,2440.0,,,,
1957-09-01,,,2484.0,,,,
1957-10-01,,,2641.0,,,,
1957-11-01,,,2643.0,,,,
1957-12-01,,,2712.0,,,,
1958-01-01,,,3291.0,,,,
1958-02-01,,,3437.0,,,,
1958-03-01,,,3972.0,,,,
1958-04-01,,,3743.0,,,,
1958-05-01,,,3602.0,,,,
1958-06-01,,,3340.0,,,,
1958-07-01,,,2955.0,,,,
1958-08-01,,,3178.0,,,,
1958-09-01,,,3166.0,,,,
1958-10-01,,,2969.0,,,,
1958-11-01,,,2805.0,,,,
1958-12-01,,,2825.0,,,,
1959-01-01,,,2749.0,,,,
1959-02-01,,,2515.0,,,,
1959-03-01,,,2846.0,,,,
1959-04-01,,,2592.0,,,,
1959-05-01,,,2353.0,,,,
1959-06-01,,,2543.0,,,,
1959-07-01,,,2668.0,,,,
1959-08-01,,,2599.0,,,,
1959-09-01,,,2507.0,,,,
1959-10-01,,,2730.0,,,,
1959-11-01,,,2799.0,,,,
1959-12-01,,,2734.0,,,,
1960-01-01,,,2507.0,,,,
1960-02-01,,,2565.0,,,,
1960-03-01,,,2405.0,,,,
1960-04-01,,,2769.0,,,,
1960-05-01,,,2733.0,,,,
1960-06-01,,,2904.0,,,,
1960-07-01,,,2830.0,,,,
1960-08-01,,,2933.0,,,,
1960-09-01,,,3071.0,,,,
1960-10-01,,,3069.0,,,,
1960-11-01,,,3119.0,,,,
1960-12-01,,,3305.0,,,,
1961-01-01,,,3428.0,,,,
1961-02-01,,,3561.0,,,,
1961-03-01,,,3325.0,,,,
1961-04-01,,,3295.0,,,,
1961-05-01,,,3269.0,,,,
1961-06-01,,,3151.0,,,,
1961-07-01,,,3035.0,,,,
1961-08-01,,,3152.0,,,,
1961-09-01,,,2976.0,,,,
1961-10-01,,,2913.0,,,,
1961-11-01,,,2875.0,,,,
1961-12-01,,,2645.0,,,,
1962-01-01,,,2392.0,,,,
1962-02-01,,,2631.0,,,,
1962-03-01,,,2783.0,,,,
1962-04-01,,,2596.0,,,,
1962-05-01,,,2756.0,,,,
1962-06-01,,,2683.0,,,,
1962-07-01,,,2759.0,,,,
1962-08-01,,,2626.0,,,,
1962-09-01,,,2675.0,,,,
1962-10-01,,,2704.0,,,,
1962-11-01,,,2714.0,,,,
1962-12-01,,,2575.0,,,,
1963-01-01,,,2613.0,,,,
1963-02-01,,,2560.0,,,,
1963-03-01,,,2645.0,,,,
1963-04-01,,,2644.0,,,,
1963-05-01,,,2571.0,,,,
1963-06-01,,,2627.0,,,,
1963-07-01,,,2482.0,,,,
1963-08-01,,,2740.0,,,,
1963-09-01,,,2723.0,,,,
1963-10-01,,,2647.0,,,,
1963-11-01,,,2623.0,,,,
1963-12-01,,,2580.0,,,,
1964-01-01,,,2428.0,,,,
1964-02-01,,,2567.0,,,,
1964-03-01,,,2467.0,,,,
1964-04-01,,,2562.0,,,,
1964-05-01,,,2539.0,,,,
1964-06-01,,,2484.0,,,,
1964-07-01,,,2369.0,,,,
1964-08-01,,,2369.0,,,,
1964-09-01,,,2455.0,,,,
1964-10-01,,,2435.0,,,,
1964-11-01,,,2367.0,,,,
1964-12-01,,,2462.0,,,,
1965-01-01,,,2383.0,,,,
1965-02-01,,,2304.0,,,,
1965-03-01,,,2296.0,,,,
1965-04-01,,,2230.0,,,,
1965-05-01,,,2258.0,,,,
1965-06-01,,,2170.0,,,,
1965-07-01,,,2289.0,,,,
1965-08-01,,,2259.0,,,,
1965-09-01,,,2019.0,,,,
1965-10-01,,,2168.0,,,,
1965-11-01,,,2077.0,,,,
1965-12-01,,,2037.0,,,,
1966-01-01,,,2081.0,,,,
1966-02-01,,,1884.0,,,,
1966-03-01,,,1905.0,,,,
1966-04-01,,,1908.0,,,,
1966-05-01,,,1923.0,,,,
1966-06-01,,,2185.0,,,,
1966-07-01,,,2128.0,,,,
1966-08-01,,,1942.0,,,,
1966-09-01,,,1856.0,,,,
1966-10-01,,,1857.0,,,,
1966-11-01,,,1738.0,,,,
1966-12-01,,,2007.0,,,,
1967-01-01,,,2182.0,,,,
1967-01-28,,,,,,209000.0,
1967-02-01,,,2322.0,,,,
1967-02-04,,,,,,211000.0,
1967-02-11,,,,,,216500.0,
1967-02-18,,,,,,219500.0,
1967-02-25,,,,,,229000.0,
1967-03-01,,,2308.0,,,,
1967-03-04,,,,,,252500.0,
1967-03-11,,,,,,255500.0,
1967-03-18,,,,,,259500.0,
1967-03-25,,,,,,260750.0,
1967-04-01,,,2374.0,,,248000.0,
1967-04-08,,,,,,252000.0,
1967-04-15,,,,,,265500.0,
1967-04-22,,,,,,265000.0,
1967-04-29,,,,,,264000.0,
1967-05-01,,,1835.0,,,,
1967-05-06,,,,,,263250.0,
1967-05-13,,,,,,246250.0,
1967-05-20,,,,,,242500.0,
1967-05-27,,,,,,235750.0,
1967-06-01,,,2095.0,,,,
1967-06-03,,,,,,234250.0,
1967-06-10,,,,,,236000.0,
1967-06-17,,,,,,234500.0,
1967-06-24,,,,,,232000.0,
1967-07-01,,,2062.0,,,222250.0,
1967-07-08,,,,,,222750.0,
1967-07-15,,,,,,227000.0,
1967-07-22,,,,,,232500.0,
1967-07-29,,,,,,232500.0,
1967-08-01,,,2069.0,,,,
1967-08-05,,,,,,227750.0,
1967-08-12,,,,,,218000.0,
1967-08-19,,,,,,211750.0,
1967-08-26,,,,,,212750.0,
1967-09-01,,,2233.0,,,,
1967-09-02,,,,,,212000.0,
1967-09-09,,,,,,219250.0,
1967-09-16,,,,,,220500.0,
1967-09-23,,,,,,219500.0,
1967-09-30,,,,,,216000.0,
1967-10-01,,,2180.0,,,,
1967-10-07,,,,,,216000.0,
1967-10-14,,,,,,212500.0,
1967-10-21,,,,,,216000.0,
1967-10-28,,,,,,216750.0,
1967-11-01,,,2227.0,,,,
1967-11-04,,,,,,214500.0,
1967-11-11,,,,,,216500.0,
1967-11-18,,,,,,210250.0,
1967-11-25,,,,,,206250.0,
1967-12-01,,,2124.0,,,,
1967-12-02,,,,,,199750.0,
1967-12-09,,,,,,201500.0,
1967-12-16,,,,,,203000.0,
1967-12-23,,,,,,210000.0,
1967-12-30,,,,,,215000.0,
1968-01-01,10086.0,,1873.0,,,,
1968-01-06,,,,,,215250.0,
1968-01-13,,,,,,219750.0,
1968-01-20,,,,,,220250.0,
1968-01-27,,,,,,215750.0,
1968-02-01,10425.0,,2153.0,,,,
1968-02-03,,,,,,221250.0,
1968-02-10,,,,,,218250.0,
1968-02-17,,,,,,212000.0,
1968-02-24,,,,,,210750.0,
1968-03-01,10334.0,,1983.0,,,,
1968-03-02,,,,,,197250.0,
1968-03-09,,,,,,195750.0,
1968-03-16,,,,,,194250.0,
1968-03-23,,,,,,196000.0,
1968-03-30,,,,,,196500.0,
1968-04-01,10440.0,,1943.0,,,,
1968-04-06,,,,,,193250.0,
1968-04-13,,,,,,188500.0,
1968-04-20,,,,,,184250.0,
1968-04-27,,,,,,199000.0,
1968-05-01,10788.0,,1933.0,,,,
1968-05-04,,,,,,203500.0,
1968-05-11,,,,,,209250.0,
1968-05-18,,,,,,213250.0,
1968-05-25,,,,,,199000.0,
1968-06-01,10752.0,,2052.0,,,196500.0,
1968-06-08,,,,,,196000.0,
1968-06-15,,,,,,194750.0,
1968-06-22,,,,,,193500.0,
1968-06-29,,,,,,192250.0,
1968-07-01,10678.0,,1950.0,,,,
1968-07-06,,,,,,197750.0,
1968-07-13,,,,,,195750.0,
1968-07-20,,,,,,193500.0,
1968-07-27,,,,,,196250.0,
1968-08-01,10597.0,,1962.0,,,,
1968-08-03,,,,,,194250.0,
1968-08-10,,,,,,202250.0,
1968-08-17,,,,,,205250.0,
1968-08-24,,,,,,202250.0,
1968-08-31,,,,,,197750.0,
1968-09-01,10863.0,,1946.0,,,,
1968-09-07,,,,,,190500.0,
1968-09-14,,,,,,191250.0,
1968-09-21,,,,,,190750.0,
1968-09-28,,,,,,191000.0,
1968-10-01,10737.0,,1883.0,,,,
1968-10-05,,,,,,190000.0,
1968-10-12,,,,,,187750.0,
1968-10-19,,,,,,187750.0,
1968-10-26,,,,,,186000.0,
1968-11-01,10949.0,,1927.0,,,,
1968-11-02,,,,,,185000.0,
1968-11-09,,,,,,184250.0,
1968-11-16,,,,,,184500.0,
1968-11-23,,,,,,188750.0,
1968-11-30,,,,,,184000.0,
1968-12-01,11033.0,,1988.0,,,,
1968-12-07,,,,,,185250.0,
1968-12-14,,,,,,186000.0,
1968-12-21,,,,,,184250.0,
1968-12-28,,,,,,199500.0,
1969-01-01,11015.0,,1914.0,,,,
1969-01-04,,,,,,200000.0,
1969-01-11,,,,,,199000.0,
1969-01-18,,,,,,199000.0,
1969-01-25,,,,,,191500.0,
1969-02-01,11064.0,,1952.0,,,194750.0,
1969-02-08,,,,,,196250.0,
1969-02-15,,,,,,196250.0,
1969-02-22,,,,,,196000.0,
1969-03-01,11011.0,,2044.0,,,195500.0,
1969-03-08,,,,,,194000.0,
1969-03-15,,,,,,193250.0,
1969-03-22,,,,,,190500.0,
1969-03-29,,,,,,186000.0,
1969-04-01,11264.0,,1951.0,,,,
1969-04-05,,,,,,183750.0,
1969-04-12,,,,,,184000.0,
1969-04-19,,,,,,185500.0,
1969-04-26,,,,,,184000.0,
1969-05-01,11257.0,,1961.0,,,,
1969-05-03,,,,,,182750.0,
1969-05-10,,,,,,181000.0,
1969-05-17,,,,,,179000.0,
1969-05-24,,,,,,179750.0,
1969-05-31,,,,,,182250.0,
1969-06-01,11299.0,,2092.0,,,,
1969-06-07,,,,,,184500.0,
1969-06-14,,,,,,185250.0,
1969-06-21,,,,,,188000.0,
1969-06-28,,,,,,192000.0,
1969-07-01,11234.0,,2004.0,,,,
1969-07-05,,,,,,200750.0,
1969-07-12,,,,,,207750.0,
1969-07-19,,,,,,211500.0,
1969-07-26,,,,,,208750.0,
1969-08-01,11207.0,,2142.0,,,,
1969-08-02,,,,,,201000.0,
1969-08-09,,,,,,199250.0,
1969-08-16,,,,,,197500.0,
1969-08-23,,,,,,199250.0,
1969-08-30,,,,,,199000.0,
1969-09-01,11307.0,,2190.0,,,,
1969-09-06,,,,,,193750.0,
1969-09-13,,,,,,196250.0,
1969-09-20,,,,,,195250.0,
1969-09-27,,,,,,194750.0,
1969-10-01,11568.0,,2165.0,,,,
1969-10-04,,,,,,197500.0,
1969-10-11,,,,,,195250.0,
1969-10-18,,,,,,196250.0,
1969-10-25,,,,,,199250.0,
1969-11-01,11597.0,,2084.0,,,200500.0,
1969-11-08,,,,,,203250.0,
1969-11-15,,,,,,202750.0,
1969-11-22,,,,,,205750.0,
1969-11-29,,,,,,206750.0,
1969-12-01,11769.0,,2122.0,,,,
1969-12-06,,,,,,204500.0,
1969-12-13,,,,,,210750.0,
1969-12-20,,,,,,214500.0,
1969-12-27,,,,,,219750.0,
1970-01-01,11760.0,,2182.0,,,,
1970-01-03,,,,,,226750.0,
1970-01-10,,,,,,231750.0,
1970-01-17,,,,,,240750.0,
1970-01-24,,,,,,249000.0,
1970-01-31,,,,,,251250.0,
1970-02-01,11749.0,,2186.0,,,,
1970-02-07,,,,,,254750.0,
1970-02-14,,,,,,254000.0,
1970-02-21,,,,,,257750.0,
1970-02-28,,,,,,258500.0,
1970-03-01,11926.0,,2236.0,,,,
1970-03-07,,,,,,260000.0,
1970-03-14,,,,,,261500.0,
1970-03-21,,,,,,259750.0,
1970-03-28,,,,,,268250.0,
1970-04-01,12173.0,,2631.0,,,,
1970-04-04,,,,,,271000.0,
1970-04-11,,,,,,279500.0,
1970-04-18,,,,,,307000.0,
1970-04-25,,,,,,325250.0,
1970-05-01,11960.0,,2487.0,,,,
1970-05-02,,,,,,340500.0,
1970-05-09,,,,,,343750.0,
1970-05-16,,,,,,326000.0,
1970-05-23,,,,,,312750.0,
1970-05-30,,,,,,304500.0,
1970-06-01,11854.0,,2353.0,,,,
1970-06-06,,,,,,300250.0,
1970-06-13,,,,,,299000.0,
1970-06-20,,,,,,299000.0,
1970-06-27,,,,,,296500.0,
1970-07-01,11988.0,,2493.0,,,,
1970-07-04,,,,,,290500.0,
1970-07-11,,,,,,288000.0,
1970-07-18,,,,,,287500.0,
1970-07-25,,,,,,286500.0,
1970-08-01,11881.0,,2438.0,,,282500.0,
1970-08-08,,,,,,277000.0,
1970-08-15,,,,,,278500.0,
1970-08-22,,,,,,282500.0,
1970-08-29,,,,,,291500.0,
1970-09-01,11828.0,,2425.0,,,,
1970-09-05,,,,,,306000.0,
1970-09-12,,,,,,304000.0,
1970-09-19,,,,,,309500.0,
1970-09-26,,,,,,318500.0,
1970-10-01,11905.0,,2612.0,,,,
1970-10-03,,,,,,325000.0,
1970-10-10,,,,,,333750.0,
1970-10-17,,,,,,336000.0,
1970-10-24,,,,,,335250.0,
1970-10-31,,,,,,329500.0,
1970-11-01,12031.0,,2581.0,,,,
1970-11-07,,,,,,331750.0,
1970-11-14,,,,,,326750.0,
1970-11-21,,,,,,322750.0,
1970-11-28,,,,,,325250.0,
1970-12-01,11995.0,,2760.0,,,,
1970-12-05,,,,,,318250.0,
1970-12-12,,,,,,316250.0,
1970-12-19,,,,,,310000.0,
1970-12-26,,,,,,306000.0,
1971-01-01,12229.0,,2756.0,,,,
1971-01-02,,,,,,304750.0,
1971-01-09,,,,,,300250.0,
1971-01-16,,,,,,302750.0,
1971-01-23,,,,,,300500.0,
1971-01-30,,,,,,297750.0,
1971-02-01,12042.0,,2732.0,,,,
1971-02-06,,,,,,299750.0,
1971-02-13,,,,,,295500.0,
1971-02-20,,,,,,284500.0,
1971-02-27,,,,,,284000.0,
1971-03-01,12223.0,,2747.0,,,,
1971-03-06,,,,,,284250.0,
1971-03-13,,,,,,285500.0,
1971-03-20,,,,,,291250.0,
1971-03-27,,,,,,293750.0,
1971-04-01,12150.0,,2806.0,,,,
1971-04-03,,,,,,294250.0,
1971-04-10,,,,,,292250.0,
1971-04-17,,,,,,290500.0,
1971-04-24,,,,,,287500.0,
1971-05-01,12188.0,,2720.0,,,285250.0,
1971-05-08,,,,,,288750.0,
1971-05-15,,,,,,288750.0,
1971-05-22,,,,,,290500.0,
1971-05-29,,,,,,292750.0,
1971-06-01,12518.0,,2431.0,,,,
1971-06-05,,,,,,294750.0,
1971-06-12,,,,,,297500.0,
1971-06-19,,,,,,298500.0,
1971-06-26,,,,,,296500.0,
1971-07-01,12532.0,,2701.0,,,,
1971-07-03,,,,,,290500.0,
1971-07-10,,,,,,282750.0,
1971-07-17,,,,,,286250.0,
1971-07-24,,,,,,289500.0,
1971-07-31,,,,,,297250.0,
1971-08-01,12589.0,,2676.0,,,,
1971-08-07,,,,,,318500.0,
1971-08-14,,,,,,321500.0,
1971-08-21,,,,,,325500.0,
1971-08-28,,,,,,325250.0,
1971-09-01,12514.0,,2636.0,,,,
1971-09-04,,,,,,327750.0,
1971-09-11,,,,,,324500.0,
1971-09-18,,,,,,320000.0,
1971-09-25,,,,,,320250.0,
1971-10-01,12612.0,,2726.0,,,,
1971-10-02,,,,,,305250.0,
1971-10-09,,,,,,305500.0,
1971-10-16,,,,,,304750.0,
1971-10-23,,,,,,301250.0,
1971-10-30,,,,,,297250.0,
1971-11-01,12590.0,,2819.0,,,,
1971-11-06,,,,,,294250.0,
1971-11-13,,,,,,293250.0,
1971-11-20,,,,,,288250.0,
1971-11-27,,,,,,287000.0,
1971-12-01,12563.0,,2606.0,,,,
1971-12-04,,,,,,286500.0,
1971-12-11,,,,,,282750.0,
1971-12-18,,,,,,281500.0,
1971-12-25,,,,,,273000.0,
1972-01-01,12826.0,,2669.0,,,268000.0,
1972-01-08,,,,,,271750.0,
1972-01-15,,,,,,267000.0,
1972-01-22,,,,,,271750.0,
1972-01-29,,,,,,269250.0,
1972-02-01,12850.0,,2585.0,,,,
1972-02-05,,,,,,264500.0,
1972-02-12,,,,,,268500.0,
1972-02-19,,,,,,267250.0,
1972-02-26,,,,,,263500.0,
1972-03-01,12841.0,,2637.0,,,,
1972-03-04,,,,,,258750.0,
1972-03-11,,,,,,258250.0,
1972-03-18,,,,,,260250.0,
1972-03-25,,,,,,262750.0,
1972-04-01,12940.0,,2728.0,,,263000.0,
1972-04-08,,,,,,265500.0,
1972-04-15,,,,,,263750.0,
1972-04-22,,,,,,262500.0,
1972-04-29,,,,,,264250.0,
1972-05-01,12971.0,,2565.0,,,,
1972-05-06,,,,,,263500.0,
1972-05-13,,,,,,265250.0,
1972-05-20,,,,,,267250.0,
1972-05-27,,,,,,267750.0,
1972-06-01,12685.0,,2805.0,,,,
1972-06-03,,,,,,266000.0,
1972-06-10,,,,,,266500.0,
1972-06-17,,,,,,268500.0,
1972-06-24,,,,,,273250.0,
1972-07-01,13008.0,,2799.0,,,294750.0,
1972-07-08,,,,,,302000.0,
1972-07-15,,,,,,312750.0,
1972-07-22,,,,,,310250.0,
1972-07-29,,,,,,284500.0,
1972-08-01,13283.0,,2831.0,,,,
1972-08-05,,,,,,272750.0,
1972-08-12,,,,,,254750.0,
1972-08-19,,,,,,249750.0,
1972-08-26,,,,,,253500.0,
1972-09-01,13067.0,,2678.0,,,,
1972-09-02,,,,,,255500.0,
1972-09-09,,,,,,258750.0,
1972-09-16,,,,,,259250.0,
1972-09-23,,,,,,257500.0,
1972-09-30,,,,,,255750.0,
1972-10-01,12827.0,,2562.0,,,,
1972-10-07,,,,,,256750.0,
1972-10-14,,,,,,254750.0,
1972-10-21,,,,,,255250.0,
1972-10-28,,,,,,251000.0,
1972-11-01,12935.0,,2407.0,,,,
1972-11-04,,,,,,249000.0,
1972-11-11,,,,,,247000.0,
1972-11-18,,,,,,250500.0,
1972-11-25,,,,,,250750.0,
1972-12-01,13005.0,,2366.0,,,,
1972-12-02,,,,,,243500.0,
1972-12-09,,,,,,246000.0,
1972-12-16,,,,,,244000.0,
1972-12-23,,,,,,246750.0,
1972-12-30,,,,,,246500.0,
1973-01-01,12622.0,,2170.0,,,,
1973-01-06,,,,,,240000.0,
1973-01-13,,,,,,235500.0,
1973-01-20,,,,,,231250.0,
1973-01-27,,,,,,228500.0,
1973-02-01,13043.0,,2393.0,,,,
1973-02-03,,,,,,229000.0,
1973-02-10,,,,,,224250.0,
1973-02-17,,,,,,221000.0,
1973-02-24,,,,,,222000.0,
1973-03-01,13197.0,,2369.0,,,,
1973-03-03,,,,,,221250.0,
1973-03-10,,,,,,222000.0,
1973-03-17,,,,,,225000.0,
1973-03-24,,,,,,228500.0,
1973-03-31,,,,,,227750.0,
1973-04-01,13226.0,,2338.0,,,,
1973-04-07,,,,,,232250.0,
1973-04-14,,,,,,232750.0,
1973-04-21,,,,,,235500.0,
1973-04-28,,,,,,239000.0,
1973-05-01,13185.0,,2392.0,,,,
1973-05-05,,,,,,239250.0,
1973-05-12,,,,,,241250.0,
1973-05-19,,,,,,239750.0,
1973-05-26,,,,,,240250.0,
1973-06-01,13033.0,,2744.0,,,,
1973-06-02,,,,,,236250.0,
1973-06-09,,,,,,238250.0,
1973-06-16,,,,,,238250.0,
1973-06-23,,,,,,239250.0,
1973-06-30,,,,,,240500.0,
1973-07-01,12974.0,,2703.0,,,,
1973-07-07,,,,,,241000.0,
1973-07-14,,,,,,239750.0,
1973-07-21,,,,,,239500.0,
1973-07-28,,,,,,242750.0,
1973-08-01,12948.0,,2609.0,,,,
1973-08-04,,,,,,244750.0,
1973-08-11,,,,,,253000.0,
1973-08-18,,,,,,257250.0,
1973-08-25,,,,,,258250.0,
1973-09-01,13550.0,,2644.0,,,254750.0,
1973-09-08,,,,,,251500.0,
1973-09-15,,,,,,248250.0,
1973-09-22,,,,,,246250.0,
1973-09-29,,,,,,248000.0,
1973-10-01,13630.0,,2655.0,,,,
1973-10-06,,,,,,244000.0,
1973-10-13,,,,,,244250.0,
1973-10-20,,,,,,245000.0,
1973-10-27,,,,,,241500.0,
1973-11-01,13696.0,,2687.0,,,,
1973-11-03,,,,,,244000.0,
1973-11-10,,,,,,253000.0,
1973-11-17,,,,,,254250.0,
1973-11-24,,,,,,253750.0,
1973-12-01,13865.0,,2846.0,,,256250.0,
1973-12-08,,,,,,252250.0,
1973-12-15,,,,,,256750.0,
1973-12-22,,,,,,280000.0,
1973-12-29,,,,,,291000.0,
1974-01-01,13663.0,,2748.0,,,,
1974-01-05,,,,,,291750.0,
1974-01-12,,,,,,308750.0,
1974-01-19,,,,,,307500.0,
1974-01-26,,,,,,305250.0,
1974-02-01,13720.0,,2963.0,,,,
1974-02-02,,,,,,313500.0,
1974-02-09,,,,,,320750.0,
1974-02-16,,,,,,318250.0,
1974-02-23,,,,,,318500.0,
1974-03-01,13636.0,,2720.0,,,,
1974-03-02,,,,,,318250.0,
1974-03-09,,,,,,302250.0,
1974-03-16,,,,,,303250.0,
1974-03-23,,,,,,308750.0,
1974-03-30,,,,,,314250.0,
1974-04-01,13527.0,,2629.0,,,,
1974-04-06,,,,,,312000.0,
1974-04-13,,,,,,307500.0,
1974-04-20,,,,,,303000.0,
1974-04-27,,,,,,293000.0,
1974-05-01,13685.0,,2872.0,,,,
1974-05-04,,,,,,290750.0,
1974-05-11,,,,,,290500.0,
1974-05-18,,,,,,291000.0,
1974-05-25,,,,,,297500.0,
1974-06-01,13539.0,,2784.0,,,295250.0,
1974-06-08,,,,,,299750.0,
1974-06-15,,,,,,301000.0,
1974-06-22,,,,,,300750.0,
1974-06-29,,,,,,312500.0,
1974-07-01,13765.0,,2821.0,,,,
1974-07-06,,,,,,311750.0,
1974-07-13,,,,,,312000.0,
1974-07-20,,,,,,310750.0,
1974-07-27,,,,,,309500.0,
1974-08-01,13548.0,,2993.0,,,,
1974-08-03,,,,,,315500.0,
1974-08-10,,,,,,326250.0,
1974-08-17,,,,,,333500.0,
1974-08-24,,,,,,339250.0,
1974-08-31,,,,,,343000.0,
1974-09-01,13802.0,,3184.0,,,,
1974-09-07,,,,,,343750.0,
1974-09-14,,,,,,350000.0,
1974-09-21,,,,,,356750.0,
1974-09-28,,,,,,360750.0,
1974-10-01,13828.0,,3188.0,,,,
1974-10-05,,,,,,366000.0,
1974-10-12,,,,,,380000.0,
1974-10-19,,,,,,384750.0,
1974-10-26,,,,,,396750.0,
1974-11-01,13835.0,,3484.0,,,,
1974-11-02,,,,,,405500.0,
1974-11-09,,,,,,412500.0,
1974-11-16,,,,,,427500.0,
1974-11-23,,,,,,453500.0,
1974-11-30,,,,,,470500.0,
1974-12-01,13782.0,,3583.0,,,,
1974-12-07,,,,,,492250.0,
1974-12-14,,,,,,507500.0,
1974-12-21,,,,,,508250.0,
1974-12-28,,,,,,524000.0,
1975-01-01,13900.0,,4133.0,,,,
1975-01-04,,,,,,506000.0,
1975-01-11,,,,,,517000.0,
1975-01-18,,,,,,530500.0,
1975-01-25,,,,,,535000.0,
1975-02-01,13822.0,,3994.0,,,560750.0,
1975-02-08,,,,,,558500.0,
1975-02-15,,,,,,547250.0,
1975-02-22,,,,,,544500.0,
1975-03-01,14053.0,,4087.0,,,541250.0,
1975-03-08,,,,,,542750.0,
1975-03-15,,,,,,543000.0,
1975-03-22,,,,,,544500.0,
1975-03-29,,,,,,546750.0,
1975-04-01,14167.0,,4179.0,,,,
1975-04-05,,,,,,543250.0,
1975-04-12,,,,,,540500.0,
1975-04-19,,,,,,535750.0,
1975-04-26,,,,,,525250.0,
1975-05-01,14139.0,,3972.0,,,,
1975-05-03,,,,,,517250.0,
1975-05-10,,,,,,514000.0,
1975-05-17,,,,,,509750.0,
1975-05-24,,,,,,504750.0,
1975-05-31,,,,,,497250.0,
1975-06-01,14642.0,,3774.0,,,,
1975-06-07,,,,,,502750.0,
1975-06-14,,,,,,498500.0,
1975-06-21,,,,,,499500.0,
1975-06-28,,,,,,495500.0,
1975-07-01,14928.0,,3669.0,,,,
1975-07-05,,,,,,469000.0,
1975-07-12,,,,,,456250.0,
1975-07-19,,,,,,443250.0,
1975-07-26,,,,,,442000.0,
1975-08-01,14567.0,,3650.0,,,,
1975-08-02,,,,,,449750.0,
1975-08-09,,,,,,453000.0,
1975-08-16,,,,,,452750.0,
1975-08-23,,,,,,453500.0,
1975-08-30,,,,,,451500.0,
1975-09-01,14315.0,,3566.0,,,,
1975-09-06,,,,,,448500.0,
1975-09-13,,,,,,451500.0,
1975-09-20,,,,,,445500.0,
1975-09-27,,,,,,445250.0,
1975-10-01,14260.0,,3600.0,,,,
1975-10-04,,,,,,440000.0,
1975-10-11,,,,,,433250.0,
1975-10-18,,,,,,426000.0,
1975-10-25,,,,,,421250.0,
1975-11-01,14237.0,,3554.0,,,418250.0,
1975-11-08,,,,,,414750.0,
1975-11-15,,,,,,410250.0,
1975-11-22,,,,,,404000.0,
1975-11-29,,,,,,397250.0,
1975-12-01,14156.0,,3544.0,,,,
1975-12-06,,,,,,386750.0,
1975-12-13,,,,,,382250.0,
1975-12-20,,,,,,373250.0,
1975-12-27,,,,,,374250.0,
1976-01-01,14535.0,,3776.0,,,,
1976-01-03,,,,,,371500.0,
1976-01-10,,,,,,380000.0,
1976-01-17,,,,,,381250.0,
1976-01-24,,,,,,374250.0,
1976-01-31,,,,,,373500.0,
1976-02-01,14471.0,,3536.0,,,,
1976-02-07,,,,,,361250.0,
1976-02-14,,,,,,354750.0,
1976-02-21,,,,,,350750.0,
1976-02-28,,,,,,348250.0,
1976-03-01,14421.0,,3507.0,,,,
1976-03-06,,,,,,347000.0,
1976-03-13,,,,,,351000.0,
1976-03-20,,,,,,356250.0,
1976-03-27,,,,,,360500.0,
1976-04-01,14537.0,,3515.0,,,,
1976-04-03,,,,,,368500.0,
1976-04-10,,,,,,371750.0,
1976-04-17,,,,,,370000.0,
1976-04-24,,,,,,370250.0,
1976-05-01,14518.0,,3572.0,,,371500.0,
1976-05-08,,,,,,377000.0,
1976-05-15,,,,,,382250.0,
1976-05-22,,,,,,389000.0,
1976-05-29,,,,,,393250.0,
1976-06-01,14893.0,,3462.0,,,,
1976-06-05,,,,,,390000.0,
1976-06-12,,,,,,396250.0,
1976-06-19,,,,,,397500.0,
1976-06-26,,,,,,393750.0,
1976-07-01,14898.0,,3497.0,,,,
1976-07-03,,,,,,396750.0,
1976-07-10,,,,,,388000.0,
1976-07-17,,,,,,389750.0,
1976-07-24,,,,,,391500.0,
1976-07-31,,,,,,390000.0,
1976-08-01,14981.0,,3542.0,,,,
1976-08-07,,,,,,391500.0,
1976-08-14,,,,,,385500.0,
1976-08-21,,,,,,387000.0,
1976-08-28,,,,,,388500.0,
1976-09-01,15134.0,,3670.0,,,,
1976-09-04,,,,,,399250.0,
1976-09-11,,,,,,399500.0,
1976-09-18,,,,,,400250.0,
1976-09-25,,,,,,407500.0,
